link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags
https://archiveofourown.org/works/23323174,the ghost of you,Another_Local_Dreamer,2020-03-26,2020-03-26,1/1,English,"2,100",108,3,6,"1,218",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Celia Lockwood, Donald Lockwood, Jessica Lockwood","Anthony Lockwood, George Cubbins, Holly Munroe (mentioned), Lucy Carlyle, The Skull (Lockwood & Co.)","Anthony Lockwood, George Cubbins, Holly Munroe (mentioned), Lucy Carlyle, The Skull (Lockwood & Co.)","After Lucy's death, strange things begin happening around Portland Row.",Not Rated,not a series,1,1,completed,2023-05-12,1142.0,1142.0,oneshot,2020-03-26,2020-03-26,1142.0,0.0,1142.0,inactive,3,5,5
https://archiveofourown.org/works/23286004,i lit a fire (isn't it good?),lockwoodstie (PilotInTheStars),2020-03-23,2020-03-23,1/1,English,"5,799",25,9,4,142,Major Character Death,Annabel Ward/John Fairfax,"Anthony Lockwood, George Cubbins, Holly Munroe (mentioned), Lucy Carlyle, The Skull (Lockwood & Co.)","Annabel Ward, John Fairfax, Julian Ward, Hugo Blake, Lucy Carlyle (Briefly), Anthony Lockwood (Briefly)","Annabel Ward, John Fairfax, Julian Ward, Hugo Blake, Lucy Carlyle (Briefly), Anthony Lockwood (Briefly)","The next year was just like that summer. It was bright and sunny one moment, and Annie was certain she was on top of the world. The next moment it was dark and stormy, like thunder and lightning.There seemed to be more storms than sunshine nowadays.-Annabel Ward, her life, and just exactly how and why she deserved better.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,1145.0,1145.0,oneshot,2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,5,6,6
https://archiveofourown.org/works/23073532,The Steam Pandemic,worminapouch,2020-03-09,2020-03-21,3/?,English,"1,631",28,12,2,349,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Annabel Ward, John Fairfax, Julian Ward, Hugo Blake, Lucy Carlyle (Briefly), Anthony Lockwood (Briefly)","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Flo Bones, Edmund Bickerstaff, Penelope Fittes, Ezekiel (Lockwood & Co.), Holly Munro, Annie Ward, Quill Kipps, George Cubbins, John Fairfax, Marissa Fittes","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Flo Bones, Edmund Bickerstaff, Penelope Fittes, Ezekiel (Lockwood & Co.), Holly Munro, Annie Ward, Quill Kipps, George Cubbins, John Fairfax, Marissa Fittes","In a late Victorian London setting, the art of mad science has risen above all.A small company struggles to make ends meet.They struggle even more to stay alive.",Teen And Up Audiences,not a series,3,?,incomplete,2023-05-12,1159.0,1147.0,multichapter(dormant),2023-02-10,2019-09-02,91.0,1257.0,1348.0,inactive,6,13,13
https://archiveofourown.org/works/23202952,a sky full of stars,lockwoodstie (PilotInTheStars),2020-03-18,2020-03-18,1/?,English,993,21,11,0,232,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Flo Bones, Edmund Bickerstaff, Penelope Fittes, Ezekiel (Lockwood & Co.), Holly Munro, Annie Ward, Quill Kipps, George Cubbins, John Fairfax, Marissa Fittes","Lucy Carlyle, Anthony Lockwood, Mary Carlyle, Jessica Lockwood, (Mentioned) Celia Lockwood, (Mentioned) Donald Lockwood, Grand Inquisitor, (Mentioned) Hera Syndulla","Lucy Carlyle, Anthony Lockwood, Mary Carlyle, Jessica Lockwood, (Mentioned) Celia Lockwood, (Mentioned) Donald Lockwood, Grand Inquisitor, (Mentioned) Hera Syndulla","UPDATE:ON HOLD UNTIL FURTHER NOTICE. I apologize, I haven't found the motivation to continue this yet. I would like to someday but I'm just not sure when.a Force-sensitive young mana pilot with her eyes on the starsa rather intelligent mechanica young medic fleeing from her pasta disgraced squadron leadera mysterious relic collector-A Lockwood and Co. Star Wars AU.",Teen And Up Audiences,not a series,1,?,incomplete,2023-05-12,1150.0,1150.0,multichapter(dormant),2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,13,8,8
https://archiveofourown.org/works/23129728,Donna Eis Requiem,Mistress_of_Microscopes,2020-03-13,2020-03-13,6/6,English,"10,158",47,21,7,539,Creator Chose Not To Use Archive Warnings,None,,"Anthony Lockwood, Lucy Carlyle, George Cubbins, The Skull (Lockwood & Co.)","Anthony Lockwood, Lucy Carlyle, George Cubbins, The Skull (Lockwood & Co.)","Casefic: A dreary Friday night case for our favorite overworked team soon turns out to be much, much more. Lockwood and Co. confront an eerily crafty Visitor. Will they outsmart it and emerge triumphant? Or will they barely escape with their lives? Either way, sleep deprivation is unlikely to help their cause...Note: This is the same story as Donna Eis Requiem on Fanfiction (previously ""What Began In Folly"") with some editing and reorganization to improve pacing.",Teen And Up Audiences,not a series,6,6,completed,2023-05-12,1155.0,1155.0,multichapter(complete),2021-05-17,2020-03-13,725.0,430.0,1155.0,inactive,0,4,4
https://archiveofourown.org/works/23019259,A Million Questions,lockwoodstie (PilotInTheStars),2020-03-05,2020-03-09,2/2,English,"2,065",10,0,1,83,No Archive Warnings Apply,Celia Lockwood & Original Characters,"Anthony Lockwood, Lucy Carlyle, George Cubbins, The Skull (Lockwood & Co.)","Celia Lockwood, Original Characters, Donald Lockwood, Uncle Lockwood","Celia Lockwood, Original Characters, Donald Lockwood, Uncle Lockwood",How Celia and Donald were first introduced to the Problem.,General Audiences,not a series,2,2,completed,2023-05-12,1163.0,1159.0,multichapter(complete),2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,4,4,4
https://archiveofourown.org/works/20301736,Problems After The Problem,JuanAmador,2019-08-18,2020-03-02,2/2,English,"3,870",55,4,4,"1,586",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Celia Lockwood, Original Characters, Donald Lockwood, Uncle Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","It has been five years after the fall of Melissa Fittes. What has the gang been up to, but most importantly what has Lucy and Anthony been up to?",Teen And Up Audiences,not a series,2,2,completed,2023-05-12,1363.0,1166.0,multichapter(complete),2020-03-02,2019-08-18,1166.0,197.0,1363.0,inactive,4,2,2
https://archiveofourown.org/works/22852282,Washing up,Account_Created,2020-02-22,2020-02-22,1/1,English,"1,050",192,10,11,"1,831",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood",,"Lucy Carlyle, Anthony Lockwood",I'm a sucker for domestic fluff but y'know who isn't,General Audiences,not a series,1,1,completed,2023-05-12,1175.0,1175.0,oneshot,2020-11-26,2020-02-22,897.0,278.0,1175.0,inactive,2,0,2
https://archiveofourown.org/works/22852168,I guess,Account_Created,2020-02-22,2020-02-22,1/1,English,493,94,4,7,"1,338",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood",,"Lucy Carlyle, Anthony Lockwood",Lockwood is a drama queen and we love him for it,General Audiences,not a series,1,1,completed,2023-05-12,1175.0,1175.0,oneshot,2020-11-26,2020-02-22,897.0,278.0,1175.0,inactive,2,0,2
https://archiveofourown.org/works/22391218,Couches,WriteAndRead,2020-01-24,2020-02-21,5/5,English,"7,991",109,14,9,"1,895",No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins, The Skull (Lockwood & Co.)","Lockwood being quiet. You could say this happened as often as George denying a doughnut. So basically never.This leads to the conclusion that something must be wrong, if Lockwood is quiet for some time.",General Audiences,not a series,5,5,completed,2023-05-12,1204.0,1176.0,multichapter(complete),2023-01-14,2020-01-24,118.0,1086.0,1204.0,inactive,2,4,4
https://archiveofourown.org/works/22741834,Join Me in London,lockwoodstie (PilotInTheStars),2020-02-15,2020-02-15,1/1,English,"2,935",88,7,6,"1,279",No Archive Warnings Apply,Lucy Carlyle & Mary Carlyle,"Lucy Carlyle, Anthony Lockwood, George Cubbins, The Skull (Lockwood & Co.)","Lucy Carlyle, Mary Carlyle, Anthony Lockwood, Holly Munro, George Cubbins","Lucy Carlyle, Mary Carlyle, Anthony Lockwood, Holly Munro, George Cubbins",Lucy invites Mary to travel down to London for a couple days.,General Audiences,"Lucy Carlyle, Mary Carlyle, Anthony Lockwood, Holly Munro, George Cubbins",1,1,completed,2023-05-12,1182.0,1182.0,oneshot,2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,4,5,5
https://archiveofourown.org/works/22699609,Or Leave a Kiss Within the Cup,stormwalkers,2020-02-14,2020-02-14,1/1,English,"1,593",286,24,28,"2,145",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Mary Carlyle, Anthony Lockwood, Holly Munro, George Cubbins","Lucy Carlyle, Anthony Lockwood, George Cubbins, Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins, Holly Munro","It's Lucy and Lockwood's first Valentine's Day together. What better way to spend it than in a freezing cold underground cellar, waiting for a ghost?",General Audiences,not a series,1,1,completed,2023-05-12,1183.0,1183.0,oneshot,2023-03-13,2019-08-18,60.0,1303.0,1363.0,active,5,4,4
https://archiveofourown.org/works/22640254,Once Upon a Loving Night,WolfjawsWriter,2020-02-09,2020-02-09,1/1,English,"6,226",25,2,0,"2,825",No Archive Warnings Apply,Quill Kipps/Jessica Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins, Holly Munro","Quill Kipps, Jessica Lockwood, Anthony Lockwood","Quill Kipps, Jessica Lockwood, Anthony Lockwood","Once upon a lonely night a new, loving encounter took place in the dark of a room and thus it was not so lonely anymore. Just very confusing afterwards.",Explicit,"Quill Kipps, Jessica Lockwood, Anthony Lockwood",1,1,completed,2023-05-12,1188.0,1188.0,oneshot,2023-02-08,2018-07-10,93.0,1674.0,1767.0,inactive,4,3,3
https://archiveofourown.org/works/22639894,me and my broken heart,sailor_antimatter,2020-02-09,2020-02-09,1/1,English,"1,654",76,8,7,590,No Archive Warnings Apply,Lucy Carlyle & George Cubbins & Quill Kipps & Anthony Lockwood & Holly Munro,"Quill Kipps, Jessica Lockwood, Anthony Lockwood","Anthony Lockwood, Lucy Carlyle","Anthony Lockwood, Lucy Carlyle","Anthony Lockwood has a heart-to-heart with himself in the bathroom mirror at 2 a.m.TW: suicidal ideations/thoughts, self-harm.     title name comes from a song by rixton.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,1188.0,1188.0,oneshot,2020-02-09,2020-02-09,1188.0,0.0,1188.0,inactive,3,2,2
https://archiveofourown.org/works/22530301,A Bag Full of Licorice,lockwoodstie (PilotInTheStars),2020-02-02,2020-02-02,1/1,English,"1,126",31,5,2,204,No Archive Warnings Apply,Flo Bones/George Cubbins,"Anthony Lockwood, Lucy Carlyle","Flo Bones, George Cubbins, Mrs. Cubbins","Flo Bones, George Cubbins, Mrs. Cubbins",Flo finally meets Mrs. Cubbins.A birthday gift for Sharknana29.,General Audiences,not a series,1,1,completed,2023-05-12,1195.0,1195.0,oneshot,2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,2,3,3
https://archiveofourown.org/works/22516711,Truth or Dare,orphan_account,2020-02-01,2020-02-01,1/1,English,466,51,1,3,"1,007",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Flo Bones, George Cubbins, Mrs. Cubbins","Lucy Carlyle, Anthony Lockwood, George Cubbins","Lucy Carlyle, Anthony Lockwood, George Cubbins",,General Audiences,not a series,1,1,completed,2023-05-12,1196.0,1196.0,oneshot,2023-04-21,2015-04-29,21.0,2914.0,2935.0,active,3,3,3
https://archiveofourown.org/works/22425019,Seduction,Flames and Fairy Tales (Flames_and_Fairy_Tales),2020-01-26,2020-01-26,1/1,English,"2,664",215,6,14,"3,837",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","“If I didn’t know any better, I’d say you were trying to seduce me.” a continuation of this story",Explicit,not a series,1,1,completed,2023-05-12,1202.0,1202.0,oneshot,2023-03-01,2018-05-22,72.0,1744.0,1816.0,inactive,3,2,2
https://archiveofourown.org/works/22289536,In a night,PageofTowers,2020-01-17,2020-01-17,1/1,English,"1,342",90,0,4,946,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood",Lucy and Lockwood go on a case.,General Audiences,not a series,1,1,completed,2023-05-12,1211.0,1211.0,oneshot,2021-08-31,2019-12-21,619.0,619.0,1238.0,inactive,2,2,2
https://archiveofourown.org/works/21887239,The Forgotten Fittes,worminapouch,2019-12-25,2020-01-15,4/4,English,"4,002",17,8,3,175,No Archive Warnings Apply,Margaret Fittes/OC,"Lucy Carlyle, Anthony Lockwood","Margaret Fittes, Marissa Fittes, Penelope Fittes","Margaret Fittes, Marissa Fittes, Penelope Fittes",A glimpse into the life of the only member of the Fittes family with nothing to hide.,Teen And Up Audiences,not a series,4,4,completed,2023-05-12,1234.0,1213.0,multichapter(complete),2023-02-10,2019-09-02,91.0,1257.0,1348.0,inactive,2,3,3
https://archiveofourown.org/works/22232230,Demigods & Co.,EmmaRushingThroughBooks,2020-01-12,2020-01-12,1/1,English,"1,235",42,14,0,420,No Archive Warnings Apply,Annabeth Chase/Percy Jackson,"Margaret Fittes, Marissa Fittes, Penelope Fittes","Annabeth Chase (Percy Jackson), Percy Jackson, Leo Valdez, Piper McLean, Nico di Angelo, Anthony Lockwood, Lucy Carlyle, George Cubbins, Holly Munro",,"After a long night of ghost hunting, all Lucy and George wanted to do was go home and go to sleep, but no. Lockwood just had to invite five weird teenagers who claimed to be demigods into 35 Portland Row. When friendships and rivalries flourish between the two groups, they also begin to discover the mythological origins of The Problem. With the help of shadow-travel and a lack of a need of passports, the seven teens travel between countries and start to learn more about their world. Lucy is jealous of Piper, Lockwood is oblivious to how jealous Lucy is, Piper is ready to make her OTP kiss, and Annabeth is done with Leo and Percy's combined idiocy. Will they get to the bottom of The Problem, or will the Queen of the Underworld triumph to becoming the new Queen of the Gods?",General Audiences,not a series,1,1,completed,2023-05-12,1216.0,1216.0,oneshot,2020-01-12,2019-11-17,1216.0,56.0,1272.0,inactive,3,9,0
https://archiveofourown.org/works/22169317,To Find a Friend,orphan_account,2020-01-08,2020-01-08,1/1,English,774,47,2,1,494,No Archive Warnings Apply,Lucy Carlyle & Quill Kipps,"Annabeth Chase (Percy Jackson), Percy Jackson, Leo Valdez, Piper McLean, Nico di Angelo, Anthony Lockwood, Lucy Carlyle, George Cubbins, Holly Munro","Lucy Carlyle, Quill Kipps",,"Quill Kipps is looking forward to his night off. But of course, that derails when he spots Lucy Carlyle crying and walking out of a counseling office. Takes place after The Empty Grave and told from Quill's POV. Just a oneshot, I hope you guys like it!",General Audiences,not a series,1,1,completed,2023-05-12,1220.0,1220.0,oneshot,2023-04-21,2015-04-29,21.0,2914.0,2935.0,active,9,2,0
https://archiveofourown.org/works/22041079,Sometimes the love story starts at the end,Achilles_Angst,2019-12-31,2019-12-31,1/1,English,"1,352",287,18,32,"2,634",No Archive Warnings Apply,Lucy Carlyle/Antony Lockwood,"Lucy Carlyle, Quill Kipps","Lucy Carlyle, Antony Lockwood","Lucy Carlyle, Antony Lockwood",I will be forever mad that these two never canonically kissSo here’s my take on the end of book five.This is basically a whole ton of tenderness. Enjoy!,General Audiences,not a series,1,1,completed,2023-05-12,1228.0,1228.0,oneshot,2023-02-05,2019-05-27,96.0,1350.0,1446.0,inactive,2,2,2
https://archiveofourown.org/works/20204818,"from mary, with love",lockwoodstie (PilotInTheStars),2019-08-11,2019-12-29,14/14,English,"2,321",87,12,4,691,No Archive Warnings Apply,Lucy Carlyle & Mary Carlyle,"Lucy Carlyle, Antony Lockwood","Lucy Carlyle, Mary Carlyle","Lucy Carlyle, Mary Carlyle",A collection of the letters Mary sent to Lucy throughout the series.,General Audiences,"Lucy Carlyle, Mary Carlyle",14,14,completed,2023-05-12,1370.0,1230.0,multichapter(complete),2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,2,2,2
https://archiveofourown.org/works/21949393,Walking in a Winter Wonderland,PageofTowers,2019-12-26,2019-12-26,1/1,English,"3,145",109,4,10,"1,110",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Mary Carlyle","Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins","Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins",Lockwood and Lucy have to go get some stuff from the store. Holly has a plan and George is just there to make tea.,Teen And Up Audiences,not a series,1,1,completed,2023-05-12,1233.0,1233.0,oneshot,2021-08-31,2019-12-21,619.0,619.0,1238.0,inactive,2,4,4
https://archiveofourown.org/works/21962311,1858,orphan_account,2019-12-25,2019-12-25,1/1,English,"1,254",38,3,4,795,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins","Anthony Lockwood, Lucy Carlyle, Holly Munro","Anthony Lockwood, Lucy Carlyle, Holly Munro","Anthony Lockwood liked to think of himself as a patient man. He prided himself on being able to sit through hours upon hours of meetings, that all came to the same conclusion anyway. When He had to work through piles of paperwork, not a single grievance was heard.  But at this moment, Lockwood was begging to be relieved of this torment, for once again, his housekeeper Holly had brought up his least favourite subject - women.",General Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2023-04-21,2015-04-29,21.0,2914.0,2935.0,active,4,3,3
https://archiveofourown.org/works/21956920,Spiced Memories,Flames and Fairy Tales (Flames_and_Fairy_Tales),2019-12-25,2019-12-25,1/1,English,"2,163",153,16,11,"1,283",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins (mentioned), Holly Munro (mentioned), Quill Kipps (mentioned)","Lucy Carlyle, Anthony Lockwood, George Cubbins (mentioned), Holly Munro (mentioned), Quill Kipps (mentioned)",An errand run turns into an impromptu date for Lockwood and Lucy. Written for the Discord Secret Santa,General Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2023-03-01,2018-05-22,72.0,1744.0,1816.0,inactive,3,5,5
https://archiveofourown.org/works/21939082,"In My Life, I'll Love You More",lockwoodstie (PilotInTheStars),2019-12-25,2019-12-25,1/1,English,"2,272",35,13,2,391,No Archive Warnings Apply,Quill Kipps/Jessica Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins (mentioned), Holly Munro (mentioned), Quill Kipps (mentioned)","Jessica Lockwood, Quill Kipps, Anthony Lockwood, Lucy Carlyle, George Cubbins (Briefly), Celia Lockwood (Briefly), Donald Lockwood (Briefly), (Mentioned) Bubs","Jessica Lockwood, Quill Kipps, Anthony Lockwood, Lucy Carlyle, George Cubbins (Briefly), Celia Lockwood (Briefly), Donald Lockwood (Briefly), (Mentioned) Bubs","In the 1960s, Jessica Lockwood accompanies her younger brother to see his girlfriend's band perform. At the venue, she meets a young man and they begin to talk.Created for the Lockwood and Co. Discord Secret Santa Exchange. Title comes from In My Life by the Beatles.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,5,8,8
https://archiveofourown.org/works/21907027,All That You Are,stormwalkers,2019-12-25,2019-12-25,1/1,English,"6,742",397,46,50,"3,502",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Jessica Lockwood, Quill Kipps, Anthony Lockwood, Lucy Carlyle, George Cubbins (Briefly), Celia Lockwood (Briefly), Donald Lockwood (Briefly), (Mentioned) Bubs","Lucy Carlyle, Anthony Lockwood, Marissa Fittes, Holly Munro (mentioned), George Cubbins (mentioned), Quill Kipps (mentioned)","Lucy Carlyle, Anthony Lockwood, Marissa Fittes, Holly Munro (mentioned), George Cubbins (mentioned), Quill Kipps (mentioned)","Sometimes, the only comfort is the fact of another person. — Ramona AusubelLucy and Lockwood can't sleep, so they talk.",General Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2023-03-13,2019-08-18,60.0,1303.0,1363.0,active,8,6,6
https://archiveofourown.org/works/21953947,Depending On an Irritable Teenage Girl for Companionship,Bugaboo1018,2019-12-25,2019-12-25,1/1,English,627,54,3,3,558,No Archive Warnings Apply,Lucy Carlyle & The Skull,"Lucy Carlyle, Anthony Lockwood, Marissa Fittes, Holly Munro (mentioned), George Cubbins (mentioned), Quill Kipps (mentioned)","The Skull (Lockwood & Co.), Lucy Carlyle, Anthony Lockwood","The Skull (Lockwood & Co.), Lucy Carlyle, Anthony Lockwood","Written for my personal favorite L&Co fanartist, Raka, for the Lockwood & Co. Discord Secret Santa Exchange. I hoped it turned out alright, seeing as I haven’t written fanfiction in ages.As a basic summary, it could maybe be considered a character study of the Skull, but it’s mostly him complaining about Lockwood. The beginning dialogue is pulled from Chapter 11 of TEG, as that’s where it’s meant to take place.",General Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2019-12-25,2019-12-25,1234.0,0.0,1234.0,inactive,6,3,3
https://archiveofourown.org/works/21953470,Faber Est Suae Quisque Fortunae,Ellajane2255,2019-12-25,2019-12-25,1/1,English,647,91,12,6,"1,107",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"The Skull (Lockwood & Co.), Lucy Carlyle, Anthony Lockwood","George Cubbins, Quill Kipps","George Cubbins, Quill Kipps",,Teen And Up Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2022-08-31,2018-05-08,254.0,1576.0,1830.0,inactive,3,2,2
https://archiveofourown.org/works/21944887,Have a Cup of Cheer,bubblesodatea,2019-12-25,2019-12-25,1/1,English,776,70,9,1,768,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"George Cubbins, Quill Kipps","Lucy Carlyle, Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins, Flo Bones","Lucy Carlyle, Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins, Flo Bones","Lucy attends a Christmas party. It's a holly, jolly good time. For Shiro~",General Audiences,not a series,1,1,completed,2023-05-12,1234.0,1234.0,oneshot,2020-10-24,2019-08-11,930.0,440.0,1370.0,inactive,2,6,6
https://archiveofourown.org/works/21659164,Your Parents' Grave,viovette,2019-12-03,2019-12-03,1/1,English,"1,212",80,6,5,"1,335",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Holly Munro, Quill Kipps, George Cubbins, Flo Bones","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy and Lockwood head out for a little walk in the evening. Lucy and Lockwood discuss their friendship, and Lucy ends up with a little more than she bargained for.Set after The Empty Grave",General Audiences,not a series,1,1,completed,2023-05-12,1256.0,1256.0,oneshot,2019-12-03,2019-12-03,1256.0,0.0,1256.0,inactive,6,2,2
https://archiveofourown.org/works/21585967,it takes nothing away (you will always be you),lockwoodstie (PilotInTheStars),2019-11-27,2019-11-27,1/1,English,485,19,3,0,159,No Archive Warnings Apply,George Cubbins & Mrs. Cubbins,"Lucy Carlyle, Anthony Lockwood","George Cubbins, Mrs. Cubbins","George Cubbins, Mrs. Cubbins",The story of how George first got his glasses.,General Audiences,not a series,1,1,completed,2023-05-12,1262.0,1262.0,oneshot,2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,2,2,2
https://archiveofourown.org/works/21514015,La Bikina,WolfjawsWriter,2019-11-21,2019-11-21,1/1,English,"1,091",10,0,0,321,Major Character Death,Lucy Carlyle/The Skull,"George Cubbins, Mrs. Cubbins","Lucy Carlyle, The Skull (Lockwood & Co.)","Lucy Carlyle, The Skull (Lockwood & Co.)","""La Bikina, has grief and painLa Bikina, does not know to loveHaughty, beautiful and proudShe does not allow the want of comfortThey say someone already came and leftThey say she spends her nights crying for him"" -Ruben Fuentes, Compositor (Translated)Happy 20th November! Revolution Day!",General Audiences,"Lucy Carlyle, The Skull (Lockwood & Co.)",1,1,completed,2023-05-12,1268.0,1268.0,oneshot,2023-02-08,2018-07-10,93.0,1674.0,1767.0,inactive,2,2,2
https://archiveofourown.org/works/12107301,An Absolutely Terrible Idea,Wonkington,2017-09-16,2019-11-18,9/9,English,"17,502",691,50,95,"9,200",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, The Skull (Lockwood & Co), Holly Munro, Quill Kipps","Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, The Skull (Lockwood & Co), Holly Munro, Quill Kipps","Lucy and Lockwood decide to have a kid. For business reasons, of course.",Teen And Up Audiences,not a series,9,9,completed,2023-05-12,2064.0,1271.0,multichapter(complete),2019-11-18,2017-09-16,1271.0,793.0,2064.0,inactive,2,7,7
https://archiveofourown.org/works/21470785,Restless 35 Portland Row,EmmaRushingThroughBooks,2019-11-17,2019-11-17,1/1,English,"5,269",54,3,5,"1,525",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, The Skull (Lockwood & Co), Holly Munro, Quill Kipps","Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, Quill Kipps, Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, Quill Kipps, Holly Munro","It's no lie that Lucy and Lockwood are head over heels for each other, but their friends think it's about time for them to confess their feelings to the other. After waking up in the middle of the night and seeing a drawing on the thinking cloth, Lucy and Lockwood start to consider confronting the other about their feelings.",Not Rated,not a series,1,1,completed,2023-05-12,1272.0,1272.0,oneshot,2020-01-12,2019-11-17,1216.0,56.0,1272.0,inactive,7,6,6
https://archiveofourown.org/works/20869007,reminisce before we forget,lockwoodstie (PilotInTheStars),2019-10-02,2019-11-16,2/5,English,"9,971",19,7,0,168,No Archive Warnings Apply,Celia Lockwood/Donald Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins, Flo Bones, Quill Kipps, Holly Munro","Celia Lockwood, Donald Lockwood, Uncle Lockwood, Original Characters","Celia Lockwood, Donald Lockwood, Uncle Lockwood, Original Characters",(likely discontinued)Love was slow for them. It flowed like a gentle stream in the woods. It appeared like stars during the trailing ends of a sunset. It bloomed like roses in May. Yet it seemed fast to them all the same.,Teen And Up Audiences,not a series,2,5,incomplete,2023-05-12,1318.0,1273.0,multichapter(dormant),2021-12-25,2019-08-11,503.0,867.0,1370.0,inactive,6,4,4
