link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,chapter,chapter_max,completion,currentdate,datediff,classification
https://archiveofourown.org/works/28072506,You Want It Darker,stormwalkers,2020-12-25,2020-12-25,1/1,English,"8,422",49,28,10,449,No Archive Warnings Apply,Marissa Fittes/Tom Rotwell,['Marissa Fittes/Tom Rotwell'],"['Marissa Fittes', 'Tom Rotwell', 'Ezekiel (Lockwood & Co.)']","['Heroes to Villains', 'Mild Sexual Content', 'Unplanned Pregnancy', 'Angst', 'Drama & Romance', 'Poor Life Choices', 'mainly from Tom', 'Origin Story!', 'Toxic Relationship', '1950s', 'Marissa is problematic goth gf #1']","“So,” Tom said, grinning back. “This new side of you. Where’d it come from?“What new side?”“Sort of commanding.” He gave an awkward laugh, cheeks warm. “I don’t know. It scared me a bit.""Marissa’s smile melted away like a teaspoon of salt in the rain. “Good,” she said. The story of a Listener and the Seer who loved her, but not enough to save her. Pre-series.",Teen And Up Audiences,1,1,completed,2023-04-21,847.0,oneshot
https://archiveofourown.org/works/28310859,The Mysterious Axeman’s Jazz,Ellajane2255,2020-12-25,2020-12-25,1/1,English,"1,470",23,4,0,156,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,Lucy Carlyle & Holly Munro,['Lucy Carlyle & Holly Munro'],['Marissa Fittes'],"['Historical AU - 1920s', 'Discord Server Secret Santa 2020', 'Lucy is a speakeasy barkeep', 'Holly is a chemist working for the mob', 'There are no male characters in this fic lmao', 'Explosions', 'New Orleans', 'The Mob', 'Mentions of Prostitution']",I do not own Lockwood & Co. For WolfjawsWriter! “What the hell do they teach you at those goddamn women’s colleges?!”,Teen And Up Audiences,1,1,completed,2023-04-21,847.0,oneshot
https://archiveofourown.org/works/28301892,The ghost of Type Flo,KingPengu,2020-12-25,2020-12-25,1/1,English,"6,560",7,4,1,67,Creator Chose Not To Use Archive Warnings,None,[],"['Flo Bones', 'ghosts - Character']","[""'common' victorians and 'strange' modern people aren't that different."", 'An unexpected adventure', 'New Friendships', 'Irrational Anger']","Realities clash, merge and separate all in one. Who knew you could throw someone's reality so far into what was once thought impossible?",Teen And Up Audiences,1,1,completed,2023-04-21,847.0,oneshot
https://archiveofourown.org/works/28300128,At This Time of Year,Flames and Fairy Tales (Flames_and_Fairy_Tales),2020-12-25,2020-12-25,1/1,English,"2,168",96,9,9,784,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro', 'Quill Kipps', 'Mrs Cubbins']","['Christmas fic!', 'post TEG', 'Fluff', 'Christmas Dinner', 'Christmas Jumpers', 'Every Christmas cliche you can imagine', 'Mrs Cubbins taught George everything he knows', 'and she will mother everyone in Lockwood and co', 'written for the discord secret santa 2020']","Lockwood and Company celebrate Christmas at Portland Row, with Mrs Cubbins' help.  Written for the Discord secret-santa 2020",General Audiences,1,1,completed,2023-04-21,847.0,oneshot
https://archiveofourown.org/works/28299708,hold the warmth close,worminapouch,2020-12-24,2020-12-24,1/1,English,"1,664",30,1,0,341,No Archive Warnings Apply,None,[],"['Lucy Carlyle', 'The Skull (Lockwood & Co.)']","['that post-thb solo work', 'hopefully some sexy parallels but who knows', 'lockwood server secret santa 2020', 'lucy carlyle/repressed yearning']","...she flipped a switch, opening her inner Ear to the hellish sounds of one overly social bit of bone. “Seems you might survive the night after all, eh?”Lucy scoffed. “Let’s wait til nightfall to place our bets.” In which the Skull is an entirely useless prick, Lucy ignores some thoughts, and a group is found to be more competent than expected.",Teen And Up Audiences,1,1,completed,2023-04-21,848.0,oneshot
https://archiveofourown.org/works/28120584,The Confession,SweeterEnd,2020-12-17,2020-12-17,1/1,English,828,34,2,3,268,No Archive Warnings Apply,Lucy Carlyle & Holly Munro,['Lucy Carlyle & Holly Munro'],"['Lucy Carlyle', 'Holly Munro']","['Holly had a crush on Lucy', 'After Chapter 27 of The Creeping Shadow', 'Holly and Lucy bonding', 'Oblivious Lucy Carlyle']","Holly and Lucy talk after they get back from the Rotwell Institute, and Holly confesses her old crush.",General Audiences,1,1,completed,2023-04-21,855.0,oneshot
https://archiveofourown.org/works/24743593,Between These Cursed Walls,daeodon,2020-06-15,2020-12-13,35/35,English,"56,765",230,96,39,"4,776",Major Character DeathGraphic Depictions Of Violence,Will Graham/Hannibal Lecter,['Will Graham/Hannibal Lecter'],"['Will Graham', 'Hannibal Lecter', 'Jack Crawford', 'Beverly Katz', 'Jimmy Price', 'Brian Zeller', 'Abigail Hobbs']","['Ghosts', 'Hannibal Lecter is a Cannibal', 'Will Graham is a Mess', 'What Have I Done', 'Explicit Language', 'Canon-Typical Violence', 'Alternate Universe - Lockwood & Co.', 'Hannibal Lecter is a Mess', 'Hannibal Lecter is a Ghost', 'Will Graham is...What is he?', 'Someone Help Will Graham', 'Will Graham Has Nightmares', 'Crack Treated Seriously', 'Way too seriously', 'occasionally', 'Angst', 'Hurt No Comfort', 'Emotional Hurt/Comfort', 'Mutual Healing', 'Implied/Referenced Homophobia', 'Tags Are Hard', 'Tags May Change', 'Other Additional Tags to Be Added', 'My First Fanfic', 'yay', 'MAJOR CHARACTER DEATH BUT IT’S NOT SHIP-RELATED THEY’RE FINE PLEASE DON’T WORRY']","The cold of the countertop begins to warm under his fingers. Will Hears. On the fringes of his vacant mind, he listens for something, feeling around in the dark. There is a strange fizzing sound, the sizzling of a pan. Bacon, or sausage perhaps? Fresh breakfast and spices. There is sunlight, he can hear the morning rising throughout the house. Muted voices, distant, happy chatter.Unconsciously, Will shifts his focus. The emotions come quickly, shooting up through the floor and into his body like an electric shock. It makes him shiver. He slips on a foreigner’s skin and feels. There is the quiet rush of joy, the elegant kind, when your hands have done something so many times that you’ve turned it into a kind of performance. A strange art. Dedicated to the enjoyment and honed perfection of a craft. Exhilarating and relaxing all at once.Second comes a wave of love, parental instincts, the need to mold and to nurture. To care for someone. Fatherly love for a daughter, perhaps—Touch is a tricky talent. The faint smell of old-new paper, and carpet and fresh fabric well-taken care of. Earthy, lazy impressions and hot tea in fine cups.———————In which Will hunts ghosts. Then he encounters Hannibal Lecter.",Teen And Up Audiences,35,35,completed,2023-04-21,859.0,multichapter(complete)
https://archiveofourown.org/works/28030506,Dumbledoor and the Random Crossover Invasion,M1dn1ght_Star,2020-12-12,2020-12-12,1/1,English,686,35,2,0,513,No Archive Warnings Apply,None,[],"['Harry Potter', 'Albus Dumbledore', 'Lucy Carlyle', 'Sophie Foster (Keeper of the Lost Cities)', 'Connie Lionheart', 'Thor (Marvel)', 'Michael Vey - Character']","['Crossover randomly', 'no real plot', 'Crack', 'Bad Humor', 'do not copy to another site']",,General Audiences,1,1,completed,2023-04-21,860.0,oneshot
https://archiveofourown.org/works/27178588,A small prank,Lims,2020-10-25,2020-12-07,2/2,English,"7,007",114,21,5,"2,594",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle/Quill Kipps']","['Lucy Carlyle', 'Anthony Lockwood', 'Quill Kipps', 'George Cubbins']","['Fluff', 'Locklyle', 'Kipplyle', '(if you squint really hard)', 'alternate chapter', 'the whispering skull', 'Dancing', 'Friendly banter', 'prank', 'Friendship', 'Characters fighting each other', 'No Beta', 'We Die Like Men', 'First Kiss']",Lucy had expected the Fittes Gala to be an unusual evening. What she hadn't expected was Kipps asking her to prank Lockwood. And that the prank would lead to her becoming closer with Lockwood...,General Audiences,2,2,completed,2023-04-21,865.0,multichapter(complete)
https://archiveofourown.org/works/27827257,Irish Coffee,Flames and Fairy Tales (Flames_and_Fairy_Tales),2020-12-01,2020-12-01,1/1,English,"3,301",131,24,10,"1,043",No Archive Warnings Apply,Quill Kipps & Anthony Lockwood,['Quill Kipps & Anthony Lockwood'],"['Quill Kipps', 'Anthony Lockwood']","['set in TCS', 'Quill just quit Fittes', 'and is drinking away his sorrows in a pub', 'until Lockwood comes bother him', 'Alcohol Misuse', 'Light Angst', 'Start of a friendship']","Quill drowns his sorrows after quitting his job at the Fittes agency. Of course, he is interrupted by Lockwood, who has a few revelations to share with him, as well as an offer.",Teen And Up Audiences,1,1,completed,2023-04-21,871.0,oneshot
https://archiveofourown.org/works/27720083,Lockwood and Co Botanicals,Account_Created,2020-11-26,2020-11-26,7/7,English,"3,897",192,37,10,"1,931",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Quill Kipps/Holly Munro', 'Flo Bones/George Cubbins', 'Lucy Carlyle & George Cubbins & Anthony Lockwood', 'Lucy Carlyle & George Cubbins & Quill Kipps & Anthony Lockwood & Holly Munro']",[],"['Alternate Universe - Flower Shop & Tattoo Parlor', 'They all own businesses on the same street', 'modern setting I guess?', ""it's whatever"", ""also uh don't look too close at the american/english anachronisms?"", ""They're british but I'm american and I only have like three brain cells"", ""also like the setting/syntax is rly ambiguous so just like don't think about it too much"", 'holly owns a bakery', 'kipps owns a bar', 'george and flo are just kinda there but its okay', 'no beta we die like men', 'kind of a slow burn?', 'it has slow burn energy', 'but its kinda short for that', ""again just don't worry about it"", 'Author talks a big talk about alcohol for never having had it']",The obligatory tattoo artist/florist AU this fandom deserves.,Teen And Up Audiences,7,7,completed,2023-04-21,876.0,multichapter(complete)
https://archiveofourown.org/works/27720470,It's a Travelling Day,Account_Created,2020-11-26,2020-11-26,1/1,English,478,48,0,1,764,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & The Skull']",[],"['Hurt/Comfort', 'Headaches & Migraines', 'Drabble', ""I don't really plan on adding more to this"", 'but its for sure like not a complete idea', 'idk its short and sweet', 'this could mainly just be inspiration for like a longer and better fic', 'which!!', ""let me know if you write one I'd appreciate anyone like finishing this""]","In classic ao3 style, it's all in the tags. Love y'all!",General Audiences,1,1,completed,2023-04-21,876.0,oneshot
https://archiveofourown.org/works/27642815,What's In A Name?,LeoLeonte,2020-11-20,2020-11-20,1/1,English,548,125,5,9,716,No Archive Warnings Apply,Lucy Carlyle & The Skull,['Lucy Carlyle & The Skull'],"['Lucy Carlyle', 'The Skull (Lockwood & Co.)', 'Anthony Lockwood', 'George Cubbins']","['Names', 'Friendship', 'Trust', 'Fluff and Crack', 'Television will rot your brain']","”Listen – seeing you with a face and body and everything, it seems a bit weird to still be calling you ’Skull'. Can’t you tell me your name?”“Nah – forgotten it. Besides, shared names comes with trust.”He definitely didn’t forget, but he wished he could.",General Audiences,1,1,completed,2023-04-21,882.0,oneshot
https://archiveofourown.org/works/27604234,could i have some tea with that sardonicism?,orphan_account,2020-11-17,2020-11-17,1/?,English,"2,648",31,12,2,501,No Archive Warnings Apply,Lucy Carlyle/The Skull,['Lucy Carlyle/The Skull'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'The Skull (Lockwood & Co.)', 'Penelope Fittes']","['Alternate Universe', 'the one where lucy is the ghost and skull is the human', 'HAHAAHAHAHAH', 'Ghosts', 'idk what to tag this honestly', 'Jealousy', 'Dirty Jokes', 'lmaoo', 'Other Additional Tags to Be Added', 'Meant To Be', 'Fluff and Humor', 'Weird Fluff', 'bc this is skullyle come on', ""let's be real here"", 'i am obssessed with lucy playing the violin jsnsjna']","“Ah, for -!” she exclaimed, jumping until she was almost level with the lamp dangling from the ceiling. She whirled around, and there, on the far edge of the corridor, leaning like some sort of deity trapped in a mortal body, was the boy.He, for his most part, did not look even the least bit winded for breath, even for having run up the stairs incredibly fast.Lucy narrowed her eyes, wondering whether this technique would work at all with the boy. She could hide away in the ceiling, but she'd already been seen, and now there was no doubt the Fittes people would not back down until they left here with at least one ghost captured. So scaring away it was.",Teen And Up Audiences,1,?,incomplete,2023-04-21,885.0,multichapter(dormant)
https://archiveofourown.org/works/27570118,Don't stand on the Threshold,eutony_in_a_basket_case,2020-11-15,2020-11-15,1/1,English,"3,884",160,4,18,"4,161",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro']","['Plot What Plot/Porn Without Plot', 'Consensual', 'Consensual Sex', 'Consensual Kink', 'Explicit Consent', 'Light Bondage', 'Kinky', ""Lucy's bedroom"", 'Lockwood has the energy of a puppy', 'Sleepy Cuddles', 'After TEG i guess?', 'Lucy is not a Domme', 'But Lockwood still loves her']","Sequel to A Peculiar Afternoon where it's Lockwood being tied up. It's erotica with no plot, so have fun.",Explicit,1,1,completed,2023-04-21,887.0,oneshot
https://archiveofourown.org/works/27524713,Lockwood & Co.: An unusual case,takaanamy,2020-11-12,2020-11-12,1/1,English,"7,598",59,10,4,"1,280",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', ""Holly Munro/Holly Munro's Girlfriend""]","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro', 'Flo Bones', 'Quill Kipps', 'The Skull (Lockwood & Co.)']",[],"Two thirds of the agency is currently out of house and the remaining members get a phone call. Seems like nothing too serious and a quick look should seal the deal. Seems easy enough, right?",General Audiences,1,1,completed,2023-04-21,890.0,oneshot
https://archiveofourown.org/works/19069897,Old Ghosts and New Family,Flames and Fairy Tales (Flames_and_Fairy_Tales),2019-06-02,2020-11-08,12/12,English,"33,175",416,139,62,"5,090",Creator Chose Not To Use Archive Warnings,Lucy Carlyle & Anthony Lockwood,"['Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & Holly Munro', 'Lucy Carlyle & George Cubbins', 'Lucy Carlyle & Quill Kipps']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Holly Munro', 'Quill Kipps', 'Mary Carlyle', 'the other Carlyle sisters']","['post The Creeping Shadow', 'Lucy has to deal with family drama', 'Mentions of past child abuse', 'mentions of past neglect', 'Themes of Loss', ""basically an exploration of Lucy's family"", 'and her current friendships', 'Sporadic Updates', ""I'm Serious"", ""don't expect chapter 2 for a month and a half""]","A phone call with bad news sends the members of Lockwood and Co. up to the North of England so Lucy can be with her family.  Meanwhile, the agency tries to deal with a dangerous ghost haunting the local train station",Teen And Up Audiences,12,12,completed,2023-04-21,894.0,multichapter(complete)
https://archiveofourown.org/works/27405940,Like Lightning,stormwalkers,2020-11-06,2020-11-06,1/1,English,"1,951",533,47,54,"4,516",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', 'George Cubbins']","['Mutual Pining', 'Almost Kiss', 'the kids are awkward and filled with love', 'Pre-Relationship', 'post-TEG', 'Domestic Fluff', 'Slow Burn', ""They're getting there"", ""they're really trying ok""]","I’d made the wrong call, and it was my fault. In that moment, I’d felt fourteen years old again, messing up like an amateur. So I was spending the morning in my room, attempting to relax. What I needed now was another shower (or five), something to eat, and not looking Lockwood in the eye for the next, say, hundred years.  A knock on my door. “Luce? Are you in there?""  So much for that. A stupid case leads to a conversation.",General Audiences,1,1,completed,2023-04-21,896.0,oneshot
https://archiveofourown.org/works/27289444,We Need To Talk About Lucy,LeoLeonte,2020-10-30,2020-10-30,1/1,English,926,774,28,70,"4,602",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'George Cubbins & Anthony Lockwood', 'Anthony Lockwood & Holly Munro']","['George Cubbins', 'Anthony Lockwood', 'Holly Munro']","['Pining', 'Getting Together', 'Workplace Relationship', 'Unprofessionalism', 'Fluff and Crack', 'George is losing his shit']",Lucy has gone to visit family.Lockwood isn't coping very well.Neither is anyone else.,General Audiences,1,1,completed,2023-04-21,903.0,oneshot
https://archiveofourown.org/works/27237379,Sometimes We Burn Down Houses,LeoLeonte,2020-10-28,2020-10-28,1/1,English,"2,797",249,6,24,"4,811",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'The Skull (Cameo)', 'Quill Kipps (cameo)']","['Fluff and Smut', 'Fluff', 'Domestic Fluff', 'Shameless Smut', 'Food Sex', 'Strawberries', 'shortcake']","Accompanying piece to ""The Lava-lamp"" or it might be a prequel.Because you asked for it, you perverts.",Explicit,1,1,completed,2023-04-21,905.0,oneshot
https://archiveofourown.org/works/27204560,A Perculiar Afternoon,eutony_in_a_basket_case,2020-10-26,2020-10-26,1/1,English,"3,031",214,6,20,"4,489",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins', 'Quill Kipps', 'Holly Munro', 'portland row']","['Sex', 'Consensual Kink', 'Lunch', 'just lockwood being lockwood', 'Lucy wears lace', 'A lacy lucy', 'if you will', 'George and Quill love to hate each other', ""Joe gets stabbed as usual because that's his job"", 'Portland row - Freeform', 'takes place after TEG', 'i guess', 'Plot What Plot/Porn Without Plot', 'My First AO3 Post', ""oh god they're roommates"", 'Lockwood is a loving bastard', 'Lucy loves being loved', 'Quill loves pie', 'Light Bondage', 'very very light']",It's porn without plot and you want a summary?,Explicit,1,1,completed,2023-04-21,907.0,oneshot
https://archiveofourown.org/works/27189397,The Lava Lamp,LeoLeonte,2020-10-25,2020-10-25,1/1,English,736,182,7,8,"2,268",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & The Skull']","['Lucy Carlyle', 'The Skull (Lockwood & Co.)', 'Anthony Lockwood', 'Quill Kipps (cameo)']","['Accidental Voyeurism', 'Exhibitionism', 'Poor Skull', 'Blatant skullism', 'Locklyle']",Life (or death) is hard when you can't move or close your eyes.,Mature,1,1,completed,2023-04-21,908.0,oneshot
https://archiveofourown.org/works/21984409,Haute Couture,bubblesodatea,2019-12-28,2020-10-24,9/9,English,"52,217",614,294,117,"8,284",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Minor or Background Relationship(s)', 'Holly Munro/Kat Godwin', 'Flo Bones/George Cubbins', 'Quill Kipps/Jessica Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', 'Quill Kipps', 'George Cubbins', 'Jessica Lockwood', 'Kat Godwin', 'Flo Bones']","['Alternate Universe - Fashion & Models', 'Alternate Universe - Modern Setting', 'Social Media', 'quill and holly are fashion designers', 'POC Anthony Lockwood', 'anthony is a model', 'lucy is a journalist', 'Sliding into the DMs', 'Gratuitous Fashion Talk', 'Slow Burn', 'Alternate Universe']","In other words: dressmaking, high fashion, good spirits.  Anthony Lockwood, rising star in the international modeling community, knows there are certain standards that differentiate him from the mass majority.  He has a goals, he has ambitions, and he's curated the perfect image.If only he could stop thinking about that surly reporter from Fittes.",Teen And Up Audiences,9,9,completed,2023-04-21,909.0,multichapter(complete)
https://archiveofourown.org/works/19988008,Weakness Won’t Be Your Saviour,Ellajane2255,2019-08-08,2020-10-20,30/35,English,"27,734",235,191,27,"4,271",Creator Chose Not To Use Archive WarningsGraphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Quill Kipps/Original Male Character(s)']",['Harold Mailer'],"['modern au - roommates', 'University', 'Art student!Lucy', 'Army Captain!Lockwood', ""But he's retired and now he's"", 'Firefighter!Lockwood', 'History student!Quill', 'Demisexual!Lucy', 'Miscommunication', 'Mutual Pining', 'Enemies to Friends to Lovers', 'Lockwood is highly functioning', 'Lucy barely functions', 'Virgin!Lucy', 'Uniform Kink', 'Will author ever feel shame? Unlikely', 'Lockwood in uniform', 'work for your happy ending', 'Angst with a Happy Ending', 'Humour', ""They're roommates and Hating It"", 'Lockwood has repressed trauma', 'Lucy has repressed trauma', 'Therapy for everyone!', 'University LGBT meetings', 'Gratuitous topless Lockwood', 'Sexy fireman calendars', 'Bars', 'Loss of Virginity', 'In a very inappropriate place', 'Lucy wears lingerie for herself', 'Wades into canon with a weedwhacker', 'Masturbation', 'Sexual assault mentioned', 'Naked modelling for art classes', 'because', 'of course', 'Lockwood was in the SAS', ""This doesn't go where you think it goes"", 'and then it does', 'And then it doesnt again', 'Longing and pining over cups of tea', 'Hospitals', 'painting restoration', 'House Fires']","(DISCLAIMER - I don’t own Lockwood & Co.)The Veteran and Student Shared Housing Project, or VSSHP as it was no more catchily called, was a housing project designed by the city and the Student Housing Board to prove or disprove the hypothesis that ‘housing people of similar ages from different backgrounds will be beneficial to the mental health of all involved’. ‘Beneficial to mental health’ my ass, Lucy thought.",Explicit,30,35,incomplete,2023-04-21,913.0,multichapter(dormant)
https://archiveofourown.org/works/27064024,"It’s in my Honey, it’s in my Milk",Achilles_Angst,2020-10-17,2020-10-17,1/1,English,"3,227",78,10,10,495,No Archive Warnings Apply,Antony Lockwood and Jessica Lockwood,['Antony Lockwood and Jessica Lockwood'],"['Antony Lockwood', 'Jessica Lockwood', 'Arif', 'The mysterious Uncle', 'Celia Lockwood', 'Donald Lockwood']","['canon character death', 'Character Death', 'sibling relationships', 'lockwood’s tragic past TM', 'it’s a sad one guys', 'Author is sorry not sorry', 'go and listen to Sorrow by the National']","Jessica is all Lockwood has, really.",General Audiences,1,1,completed,2023-04-21,916.0,oneshot
https://archiveofourown.org/works/27034102,this race is a prophecy,krtrs,2020-10-15,2020-10-15,1/1,English,"1,641",264,10,15,"2,638",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins', 'Montagu Barnes', 'Quill Kipps', 'Holly Munro', 'Marissa Fittes', 'The Skull (Lockwood & Co.)']","['Missing Scene', 'self indulgent as hell', 'Book 5: The Empty Grave', 'teg spoilers']","“Lockwood? What’sー”  ""Lucy. Have you seen her?”  ""I thought she was with you.”",General Audiences,1,1,completed,2023-04-21,918.0,oneshot
https://archiveofourown.org/works/26924479,"And all I loved, I loved alone",George_the_Pumpkin,2020-10-10,2020-10-10,1/1,English,"1,437",20,11,0,315,No Archive Warnings Apply,None,[],"['Quill Kipps', 'George Cubbins', 'Albert Joplin', 'Montagu Barnes']","['Whumptober 2020', ""Day 8: Where'd Everybody Go"", 'abandoned', 'Emotional Hurt', 'Hurt No Comfort', 'Betrayal', 'Angst', 'I Made Myself Cry', 'Poor George', ""That's all we'll say"", ""Bring a pack of tissues with you boys this one's a doozy"", 'Book 2: The Whispering Skull', 'Kipps to the (somewhat) rescue', 'he tried his best', 'Snark', 'Sad Ending', 'Sad', 'Whump', 'Alternate Universe - Canon Divergence']","“Well, this is just perfect,” Kipps complained, fingers running agitatedly through his short red hair, making it stick up at odd angles. “I was running out of nightmare fuel for a moment there.”“Oh do you ever shut up,” George sniped back, uncomfortably.“Excuse me? Who was it that came to save your stupid backside? I think I’ve earned the right to complain as much as I want to.”-Joplin had betrayed him. And now George and Kipps are trapped in the catacombs with an insane researcher and an extremely dangerous spirit. But George isn't worried. His friends will come for him. Right?",General Audiences,1,1,completed,2023-04-21,923.0,oneshot
https://archiveofourown.org/works/20861537,And They Were Locked In,Anonymous,2019-10-02,2020-10-07,2/2,English,"10,274",170,8,22,"3,657",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle/Quill Kipps', 'Lucy Carlyle/Quill Kipps/Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'Quill Kipps']","['post TEG', 'Crack Treated Seriously', 'Smut', 'Plot What Plot/Porn Without Plot', 'Threesome', 'Bi Quill', 'Bi Lockwood?', 'who knows - Freeform', 'Awkward Conversations', 'Light Drinking']","Oh my god they were locked in. When a case goes wrong and the three of them get locked in, Lucy, Lockwood and Quill find a way to pass the time before their likely deaths.",Explicit,2,2,completed,2023-04-21,926.0,multichapter(complete)
https://archiveofourown.org/works/26786782,Lied My Way To The Stars,George_the_Pumpkin,2020-10-03,2020-10-03,1/1,English,"3,370",160,16,19,"1,527",Graphic Depictions Of Violence,Lucy Carlyle & Anthony Lockwood,"['Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & George Cubbins & Anthony Lockwood', 'Lucy Carlyle & George Cubbins', 'George Cubbins & Anthony Lockwood']","['Lucy Carlyle', 'George Cubbins', 'Anthony Lockwood', 'John Fairfax', 'Percy Grebe', 'Montagu Barnes']","['Whumptober 2020', 'Day 3: My Way or the Highway', 'Held at Gunpoint', 'Alternate Universe - Canon Divergence', 'Gunshot Wounds', 'Blood and Violence', 'Major Character Injury', 'Hurt/Comfort', 'Whump', 'Fear', 'Harm to Children', 'Team as Family', 'Male-Female Friendship', 'Hospitalization', 'Canonical Character Death', 'Ghosts', 'Book 1: The Screaming Staircase']","“Percy,” Fairfax said, “shoot the girl.” Lucy glowered, lifted her chin to meet his self-satisfied smirk head-on. Her legs threatened to tremble but she quickly stilled them. She would not be afraid. She refused to give him the satisfaction.How dare this man assume that she could be reduced to nothing more than a bargaining tool.The weak link.She’d fought numerous spectors with nothing but her wits to keep her alive, jumped out windows, been the last one standing, survived the red room, and the infamous screaming staircase. She was not someone to be ignored or belittled just because she was a girl.And before the night was over she would show Fairfax that she was a force to be reckoned with, prove that it was him who should have been afraid. She had a plan.She had the means.Now she only needed the chance. -Screaming Staircase AU exploring what would have happened if Fairfax had made good on his threat and shot Lucy in the library.",Teen And Up Audiences,1,1,completed,2023-04-21,930.0,oneshot
https://archiveofourown.org/works/26625391,Stupefy,novelless,2020-09-24,2020-09-24,1/1,English,"3,672",88,7,7,749,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Flo Bones & Lucy Carlyle']","['Lucy Carlyle', 'Anthony Lockwood', 'Flo Bones', 'Severus Snape', 'George Cubbins', 'Holly Munro', 'Quill Kipps', 'Argus Filch', 'Mrs Norris (Harry Potter)']","['Alternate Universe - Harry Potter Setting', 'Alternate Universe - Hogwarts', 'this is just one shots for now', 'but it might be something bigger later', 'who knows - Freeform', 'not me']","One detention at Hogwarts can change a lot. (Potentially a collection of oneshots, but just this one for now.)",General Audiences,1,1,completed,2023-04-21,939.0,oneshot
https://archiveofourown.org/works/26548330,hidden in plain sight,LilytheFlower,2020-09-19,2020-09-19,1/1,English,530,23,2,2,255,No Archive Warnings Apply,Flo Bones/George Cubbins,['Flo Bones/George Cubbins'],"['Flo Bones', 'George Cubbins']","['Social Media', 'Established Relationship', 'Relationship Reveal', 'kinda sorta']",It's fun how two thirds of their fanbase don't know that they are actually dating.,General Audiences,1,1,completed,2023-04-21,944.0,oneshot
