link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words,prev_hits,prev_kudos,prev_comments,prev_bookmarks
https://archiveofourown.org/works/45054850,Lucky,Pagestealer,2023-02-14,2023-02-14,1/1,English,"1,669",502,24,57,"3,929",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Montagu Barnes & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, Montagu Barnes, George Cubbins | George Karim, Quill Kipps, Inspector Barnes","Injured Anthony Lockwood, Hurt Anthony Lockwood, Anthony Lockwood Needs a Hug, Inspector Barnes POV, Lucy Carlyle POV, multiple POVs, protective Barnes, dad!Barnes, Hurt/Comfort, Angst, Locklyle, Worry, ambulance, Medical Procedures, Protective Lucy Carlyle","""You've got to let me take him Ms. Carlyle."" Still she clung to the boy as if he were a life raft in the waves. Somewhere in the back of her mind she knew that Barnes needed to take him, that he was trying to help. But for just a moment she couldn't bear to let him go. ""Lucy,"" Barnes said gently. ""I've got him."" Lucy's fingers uncurled reluctantly and then the weight in her lap was gone and her hands were empty. Missing scene for 1x08",General Audiences,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-02-14,2023-02-06,122,8,130,inactive,3,6,15,"1,669","3,853",495,24.0,57.0
https://archiveofourown.org/works/45034421,There's Nothing in all The World I Need When I Have You Beside Me,Bee_pog,2023-02-14,2023-02-14,1/1,English,"2,805",81,2,7,748,No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, George Cubbins | George Karim & Anthony Lockwood, George Cubbins | George Karim & Quill Kipps","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Quill Kipps","Hurt/Comfort, Hurt George Cubbins | George Karim, Autistic George Cubbins | George Karim, Protective Anthony Lockwood, Protective Lucy Carlyle, Protective Quill Kipps, Emotional Hurt/Comfort, Child Abuse, Past Abuse, Abused George Cubbins | George Karim, Angst, Fluff and Angst, 35 Portland Row | Lockwood & Co. Headquarters, George Cubbins | George Karim Needs a Hug, Self-Harm","It was in that dreadful silence that George took note of the static, buzzing beneath his skin.Quill's boots caught on yet another creaky floorboard and George bit down hard on his lip to prevent himself from snapping, a metallic taste coating his tongue.----or:George Karim is 100% autistic and this is just a story about it.",General Audiences,Part 4 of Lockwood & Co,1,1,completed,2023-06-16,122,122,oneshot,2023-04-13,2023-02-08,64,64,128,inactive,4,4,15,"2,805",740,79,2.0,6.0
https://archiveofourown.org/works/45040081,Jealous,tailor_of_chaos,2023-02-14,2023-02-14,1/1,English,355,240,7,13,"1,908",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, George Cubbins | George Karim","Jealousy, Valentine's Day, Silly, Petty Argument","It's Valentine's Day.Lucy and George pose as a couple to get the couple's discount and while Lockwood will not outright admit it, he's jealous.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-03-21,2023-02-14,87,35,122,inactive,2,2,4,355,"1,897",239,7.0,13.0
https://archiveofourown.org/works/45028201,you're in the kitchen humming,tea_and_ransacking (yespolkadot_kitty),2023-02-14,2023-02-14,1/1,English,"1,072",383,27,35,"3,022",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fluff, Lockwood in an apron, Cooking, Baking, northern dishes, First Kiss","Lockwood's been acting weird for days now. Well, weirder than usual.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-03-06,2023-02-07,102,27,129,inactive,2,3,6,"1,072","2,993",381,27.0,35.0
https://archiveofourown.org/works/45024322,I Love You So,aislinrayne,2023-02-14,2023-02-14,1/1,English,"5,383",229,10,20,"2,095",No Archive Warnings Apply,"Anthony Lockwood/Reader, Anthony Lockwood & Reader, Lucy Carlyle/Norrie White","Lucy Carlyle, Norrie White, Reader, Anthony Lockwood, George Cubbins | George Karim","Sharing a Bed, POV Anthony Lockwood, POV Third Person, no y/n, unnamed reader character, Aged-Up Character(s), Idiots in Love, Mutual Pining, background lucy carlyle/norrie white, Bisexual Lucy Carlyle, Honestly just fluff, my valentines day gift to you all, all characters are adults because personal comfort levels, Sexual Tension, Making Out, george is done with their shit, valentines day","Lucy's having her first serious fight with her girlfriend and needs her old room back for the night.Only potential issue is the attic is occupied by someone else now.Surely there are other suitable spots for someone displaced by a friend in need to sleep, right?",Mature,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-06-15,2023-02-07,1,128,129,active,3,5,17,"5,383","2,066",223,9.0,19.0
https://archiveofourown.org/works/45023794,for every kiss you give me (i'll give you three),jhyxn,2023-02-14,2023-02-14,1/1,English,"1,401",341,20,26,"2,608",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fake/Pretend Relationship, Tooth-Rotting Fluff, Mutual Pining, ""oh no we have to pretend like we're a couple"", valentines fic !!!, it's all for the chocolate i swear, Getting Together","“Just think of it as us exploiting a loophole in the system,” he explains cheekily. Undeterred by her irritation, he slips his hand into hers as lovers would.(alternatively: Lockwood and Lucy make good use of Valentine's Day discounts.)",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-03-22,2023-02-08,86,42,128,inactive,2,3,7,"1,401","2,590",340,20.0,25.0
https://archiveofourown.org/works/45013423,can i loosen the knot?,jellie_bean,2023-02-14,2023-02-14,1/1,English,"4,114",998,61,135,"6,792",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Domestic Fluff, First Kiss, Not Canon Compliant, Banter, Idiots in Love","The first time Lucy tied his neck tie, he had to guide her through the process—a task so second nature to him that he was certain he could accomplish it in his sleep.+or three times Lucy ties Lockwood's necktie (and one time she unties it).",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,122,122,oneshot,2023-03-05,2023-02-05,103,28,131,inactive,1,3,5,"4,114","6,706",987,61.0,131.0
https://archiveofourown.org/works/44985814,"Head Over Heels, Always Heading to the Floor",alphabetsoup4u,2023-02-13,2023-02-14,2/2,English,"19,631",587,45,97,"6,162",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, Montagu Barnes, Quill Kipps","Case Fic, No Book Spoilers, Set post season one, Banter, Pining, Anthony Lockwood Needs a Hug, First Kiss, Making Out, George Ships It, Literal Sleeping Together, Drinking, Sexual Tension, Mild Hurt/Comfort, the biscuit rule","Lucy, Lockwood, and George get a new case soon after Lockwood's cleared for fieldwork again. Their elderly client seems to be hiding something from them, and the case soon spirals out of control. Lucy and Lockwood find themselves trapped in a cycle of secretive looks and heated glances while George goes insane.  Everything comes to the surface as they work to solve a centuries old murder.",Mature,not a series,2,2,completed,2023-06-16,123,122,multichapter(complete),2023-05-03,2023-02-13,44,79,123,active,4,5,14,"19,631","6,105",581,44.0,94.0
https://archiveofourown.org/works/45010582,Shovel Talk,WeirdoWithWifi,2023-02-13,2023-02-13,1/1,English,"2,110",347,18,28,"2,465",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Flo Bones & Anthony Lockwood, The Skull & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, The Skull (Lockwood & Co.), Flo Bones","Lockwood centric, my man is so stupid, the skull is trying to communicate, next try is smoke signals, Crack, it’s kinda short but there’s only so much you can, do with this","The Skull knows what’s up, so he makes sure that Lockwood understands the terms of engagement.",Teen And Up Audiences,Part 2 of Discord Dares,1,1,completed,2023-06-16,123,123,oneshot,2023-02-23,2023-02-05,113,18,131,inactive,3,4,7,"2,110","2,446",343,18.0,28.0
https://archiveofourown.org/works/45010003,don't you stop 'til you know you're gone,the_one_that_fell,2023-02-13,2023-02-13,1/1,English,"4,110",159,25,12,933,No Archive Warnings Apply,"Lucy Carlyle & Quill Kipps, Kat Godwin & Quill Kipps & Bobby Vernon","Lucy Carlyle, Quill Kipps, Holly Munro, Kat Godwin, Bobby Vernon","Book Spoilers, Friendship, Angst, Alcohol, Non-Chronological","“Good.” Quill could hear her smile. “I’m glad you’re looking out for her.”   “Yeah, well.” Quill swallowed. “Not as well as I could have been.”   Even Holly couldn’t argue with that.  Quill goes searching for Lucy and finds her somewhere all too predictable.",Teen And Up Audiences,Part 4 of take pride in what is sure to die,1,1,completed,2023-06-16,123,123,oneshot,2023-06-11,2015-06-30,5,2903,2908,active,2,5,5,"4,110",879,146,25.0,11.0
https://archiveofourown.org/works/45008902,Lockwood & Co Cat AU,Arip8228,2023-02-13,2023-02-13,1/?,English,657,37,2,3,429,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","lockwood & co au, Lockwood & Co Cat AU, There may be some Locklyle in this at some point you never know",A collection of oneshots and short stuff regarding my Lockwood & Co Cat AU | The Lockwood & Co Cat AU is an AU where everything is the exact same except Lucy impulsively brings home a cat one day and now they have a cat.,General Audiences,not a series,1,?,incomplete,2023-06-16,123,123,multichapter(dormant),2023-04-05,2023-02-13,72,51,123,inactive,2,4,3,657,428,37,2.0,3.0
https://archiveofourown.org/works/45008725,A Flicker of Desperation and Yearning,croowbzy,2023-02-13,2023-02-13,1/1,English,"1,163",198,1,12,"2,052",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fluff, Training, Sexual Tension, Dorks in Love, Banter, Swords, theyre so cute i love them, theyre so awkward","“He glided his hand down her arm leaving goosebumps as his hand passed, he closed his hand over hers, tightening her grip. “Or in which Lucy and Lockwood are rapier training and Lockwood tries to help her forget all the thoughts surrounding her head.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,123,123,oneshot,2023-02-13,2023-02-06,123,7,130,inactive,2,3,8,"1,163","2,045",198,1.0,12.0
https://archiveofourown.org/works/45006874,More Than Myself,rayawriting,2023-02-13,2023-02-13,1/1,English,"2,100",237,4,25,"2,044",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","I apologize in advance, i cant stop thinking about them, theyre all so ready to die for each other","She was very cold.It’s all she could think about.How very, very cold she was.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,123,123,oneshot,2023-02-13,2023-02-13,123,0,123,inactive,3,3,3,"2,100","2,026",237,4.0,25.0
https://archiveofourown.org/works/44982742,"And If You Go, I Wanna Go With You",Bee_pog,2023-02-13,2023-02-13,1/1,English,"2,330",107,5,8,"1,044",No Archive Warnings Apply,"George Cubbins | George Karim & Anthony Lockwood, Could be percieved as, George Cubbins | George Karim/Anthony Lockwood, Montagu Barnes & George Cubbins | George Karim, Montagu Barnes & Anthony Lockwood","George Cubbins | George Karim, Anthony Lockwood, Montagu Barnes","Hurt George Cubbins | George Karim, Sick George Cubbins | George Karim, Hurt/Comfort, George Cubbins | George Karim Needs a Hug, Angst, 35 Portland Row | Lockwood & Co. Headquarters, Self-Hatred, Sickfic, Vomiting, Insecure George Cubbins | George Karim, Protective Anthony Lockwood, Autistic George Cubbins | George Karim, Forehead Kisses","George felt his chest beginning to constrict at the blatant dismissal. He couldn't do this! He couldn't throw up. Not here. Not now. He was seriously beginning to panic, heat settling uncomfortably over his skin as his mouth filled with saliva.Fuck this.He turned on his heel and ran.--------or:George is sick while on a case but decides not to say anything.",General Audiences,Part 3 of Lockwood & Co,1,1,completed,2023-06-16,123,123,oneshot,2023-04-13,2023-02-08,64,64,128,inactive,5,3,13,"2,330","1,024",107,5.0,7.0
https://archiveofourown.org/works/44994568,Lucy in the Sky with Diamonds,barronsfever (historyofbellarke),2023-02-13,2023-02-13,1/1,English,"3,399",419,35,40,"3,063",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim",,"Fluff, George Is Tired, Wisdom Teeth, Anesthesia, Medically inaccurate, Alternate Universe - Modern Setting, no beta we die like the random DEPRAC agent",Lockwood needs his wisdom teeth out. Lucy takes care of him and anesthesia makes him chatty.Oh and George is ready to lock them in a closet if they don't get their act together.Locklyle fluff.,General Audiences,not a series,1,1,completed,2023-06-16,123,123,oneshot,2023-06-12,2023-01-30,4,133,137,active,2,0,7,"3,399","3,034",417,35.0,40.0
https://archiveofourown.org/works/44991853,prove it.,Anonymous,2023-02-13,2023-02-13,1/1,English,"3,576",87,20,21,785,No Archive Warnings Apply,Lucy Carlyle/George Karim,"Lucy Carlyle, George Karim","Friends With Benefits, Aged-Up Character(s), strictly show characters, george tries to logic his way into everything, sorry for the sins i have committed upon writing this, one shot for now but i may come back to it idk","“So,” Lucy said.“So,” George parroted.“The usual?”“The usual,” he agreed.",Mature,not a series,1,1,completed,2023-06-16,123,123,oneshot,2023-06-01,2018-10-31,15,1674,1689,active,1,2,6,"3,576",774,86,18.0,20.0
https://archiveofourown.org/works/44984257,just close enough to touch (but still not close enough),mortal_maebh,2023-02-13,2023-02-13,1/1,English,"1,106",253,12,20,"2,818",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","POV Anthony Lockwood, Pining, First Kiss, Sexual Tension, Unresolved Sexual Tension, Angst, Locklyle, the riverbank scene except they kiss, mostly self induglent tbh, she's still mad, but she does kiss him, because we're allowed to be mad at people and still want to kiss them in this house","There she was, next to him, safe, her chest rising and falling in time with his. He drank the sight of her in for a second, his heart pounding painfully against his chest, every cell of his body screaming at him to move, to make sure she was okay, that he could be lost on the bed of the Thames and it wouldn't matter as long as she was safe.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,123,123,oneshot,2023-02-13,2023-02-13,123,0,123,inactive,2,2,12,"1,106","2,800",252,12.0,20.0
https://archiveofourown.org/works/44963443,Buried Within,Yemi Hikari (Yemi_Hikari),2023-02-12,2023-04-30,16/16,English,"21,396",17,32,1,204,No Archive Warnings Apply,,"Original Characters, Original Female Character(s), Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle","Open Novella Contest 2023, Skeletons in the Walls of the New Home, Ghosts, Supernatural - Freeform, Paranormal Investigators","Maisie's mother should have known better, buying a house on the cheap to renovate and live in, what with how things were with The Problem. A body in the wall means calling in a reputable Paranormal Agency, something they can't afford. Unless of course it's Lockwood & Co, or perhaps not, given some noticlbe peculiarities of the agency.",Teen And Up Audiences,not a series,16,16,completed,2023-06-16,124,47,multichapter(complete),2023-04-30,2023-01-30,47,90,137,active,0,5,5,"21,396",201,17,32.0,1.0
https://archiveofourown.org/works/44968729,The dread of undying love,november_1,2023-02-12,2023-04-03,21/21,English,"26,228",553,268,63,"14,833",Graphic Depictions Of Violence,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins, Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Whump, Emotional Hurt/Comfort, Pain, Hurt/Comfort, Angst, Fluff and Angst, Domestic Fluff, Ghosts, Found Family, Found Family and maybe a little more, Sickfic","Lucy had been keeping a close eye on Lockwood for days. Something was off, but she couldn’t quite put her finger on it. Yet. He was quiet. And pale. Big dark circles under his eyes. She knew something was wrong, but he didn’t talk about it. Of course he didn’t.Will Lucy and George find out what's going on and be able to help their friend before it's too late?A Lockwood & Co whump story with lots of angst and pain but also friendship and some undeniable more-than-friends-tension between Lockwood and Lucy.",Teen And Up Audiences,not a series,21,21,completed,2023-06-16,124,74,multichapter(complete),2023-04-03,2023-02-12,74,50,124,inactive,4,3,11,"26,228","14,754",553,268.0,62.0
https://archiveofourown.org/works/44966590,A memory from the past,EmmaFromFrance,2023-02-12,2023-02-26,7/10,English,"10,905",48,4,8,"1,692",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes",,"While trying to solve the mystery of Annabelle's murder, Lucy encounters a strange ghost ready to help her. Who is this strange young woman and why is she not like the other ghosts?What's the secret behind her kindness and sad smile?",Not Rated,not a series,7,10,incomplete,2023-06-16,124,110,multichapter(dormant),2023-02-26,2023-02-12,110,14,124,inactive,1,4,0,"10,905","1,691",48,4.0,8.0
https://archiveofourown.org/works/44966692,Un souvenir du passé,EmmaFromFrance,2023-02-12,2023-02-26,7/10,Français,"11,192",8,0,0,135,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",,"Alors qu'ils enquêtent sur le meurtre d'Annabelle, Lucy fait d'étranges rêves où apparait à chaque fois le fantôme d'une jeune femme. Elle dit pouvoir l'aider mais à quoi? Est-elle elle aussi une victime du meurtrier d'Annabelle? Où est-ce tout autre chose? Et plus étonnant encore, elle n'est pas revendicatrice, ni furieuse comme les autres fantômes. Elle est différente.Qui est-elle vraiment?",Not Rated,not a series,7,10,incomplete,2023-06-16,124,110,multichapter(dormant),2023-02-26,2023-02-12,110,14,124,inactive,1,3,0,"11,192",135,8,0.0,0.0
https://archiveofourown.org/works/44981119,Paper Roses,sinesolesileo,2023-02-12,2023-02-12,1/1,English,"1,959",155,4,6,"1,209",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Lockwood&Co, Valentine's Day, Oneshot, Fluff, Cute, present, Roses, paperroses, coconut, Chocolate, Flowers, Friendship, Locklyle","It’s almost Valentine’s Day, and 35 Portland Row is full of flowers and sweets (for Holly, obviously. Insert here Lucy rolling her eyes). Lucy and Lockwood found themselves talking about it in front of soapy dishes and warm water, at 4AM. And at the end of it all, everybody likes Valentine’s Day… Right?",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,124,124,oneshot,2023-02-12,2023-02-12,124,0,124,inactive,2,4,13,"1,959","1,199",154,4.0,6.0
https://archiveofourown.org/works/44973634,I Drink My Coffee Light ('cuz I'm not fucking pretentious),HeavyOnTheTragedy,2023-02-12,2023-02-12,1/1,English,"5,490",199,13,29,"1,400",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Kat Godwin/Holly Munro, Lucy Carlyle & The Skull, Lucy Carlyle & Quill Kipps, Lucy Carlyle & Kat Godwin, Lucy Carlyle & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood, Anthony Lockwood & Holly Munro, George Cubbins | George Karim & Holly Munro, Lucy Carlyle & Norrie White","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Kat Godwin, Bobby Vernon, The Skull (Lockwood & Co.), Norrie White, Quill Kipps, Holly Munro, Ned Shaw (mentioned)","Alternate Universe - Coffee Shops & Cafés, author uses cafe and café interchangeably, half latin american Lucy Carlyle, Kipps and Lockwood fence together, Mild Hurt/Comfort, Lucy's a bi disaster, art major!Lucy Carlyle, political science major!Anthony Lockwood, no beta reader we die like all of Lucy's Teammates at Jacob's except for Norrie","Lucy and Skully head to a new coffee shop, Portland Row Café where she meets the very attractive barista, a guy by the name of Lockwood.Lockwood and George try a new place called Jacobs', and he just can't figure out why the barista looks so familiar.orLucy and Lockwood work at different coffee shops and they're oblivious.Title from QUATER LIFE CRISIS by Taylor Bickett",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,124,124,oneshot,2023-06-14,2022-03-06,2,465,467,active,10,10,9,"5,490","1,387",198,13.0,29.0
https://archiveofourown.org/works/44967292,the Infinite Vastness of Space,rendeziam,2023-02-12,2023-02-12,1/1,English,966,47,0,4,946,No Archive Warnings Apply,"Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Original Female Character(s)","Post-Season/Series 01, Suicidal Thoughts, Acronyms, Lockwood is hurt, george has a space fixation, i wrote this on the bus and got extremely carsick, slightly ooc Anthony Lockwood","Lucy, George and Anthony are hurt and broken after the bone glass case, but Lockwood and Co desperately need a job to keep food on the table.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,124,124,oneshot,2023-02-12,2023-02-12,124,0,124,inactive,2,5,7,966,930,47,0.0,4.0
https://archiveofourown.org/works/44951869,лавандовые сны,portaminferni,2023-02-11,2023-02-25,3/3,Русский,"5,501",22,0,0,135,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/The Skull,"Lucy Carlyle, The Skull (Lockwood & Co.)","Talking, Hurt/Comfort, Ghosts","— Ах, какое зрелище. Ты должна изгонять призраков, а не спать с ними в обнимку, Люси, неужели ты не знала? Ты испорченная маленькая девчонка, которая сама забывает, ради чего сражается… — загробно понижается его голос. — Что сказали бы твои приятели, если бы увидели?",Teen And Up Audiences,not a series,3,3,completed,2023-06-16,125,111,multichapter(complete),2023-03-05,2023-02-11,103,22,125,inactive,1,2,3,"5,501",129,21,0.0,0.0
https://archiveofourown.org/works/44953672,Billions of Pieces of Everything,W_Illegia,2023-02-11,2023-02-11,1/1,English,"2,928",73,7,11,540,No Archive Warnings Apply,"Lucy Carlyle & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Spoilers, Spoilers for Book 3: The Hollow Boy, Arguing, That scene in the cafe we never got, I just want these kids to be happy but I can't, Lucy Carlyle needs a hug, Anthony Lockwood Needs a Hug, SUMMARY CONTAINS SPOILERS","Contains Spoilers! Read at your own risk!After Lucy announces she's leaving Lockwood and Co., she and Lockwood have a chat over coffee. It doesn't go well.",General Audiences,not a series,1,1,completed,2023-06-16,125,125,oneshot,2023-02-22,2023-02-08,114,14,128,inactive,2,3,8,"2,928",540,73,7.0,11.0
https://archiveofourown.org/works/44948692,Kiss Her You Fool,rach_l1805,2023-02-11,2023-02-11,1/1,English,"1,205",159,2,6,"2,674",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Drunken Confessions, Underage Drinking, First Kiss, Awkward Flirting, Drunken Flirting, Flash Forward, Weddings, Fluff",Lockwood and Lucy get left alone with copious amounts of alcohol in their systems. Drunken shenanigans ensue.,Teen And Up Audiences,not a series,1,1,completed,2023-06-16,125,125,oneshot,2023-03-10,2023-02-07,98,31,129,inactive,3,3,8,"1,205","2,656",158,2.0,6.0
https://archiveofourown.org/works/44947030,let me be your normal,worthyprince,2023-02-11,2023-02-11,1/1,English,"7,242",317,20,45,"2,623",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","major book spoilers regarding the door, mom and dad are fighting again, and george is tired","“Get out!” George suddenly snapped.Lucy and Lockwood blinked.“You heard me.” He pointed toward the opposite end of the corridor. “Both of you. Get out, fix your shit, and don’t come back in until you’re done.”",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,125,125,oneshot,2023-03-14,2023-02-11,94,31,125,inactive,1,3,3,"7,242","2,605",315,20.0,45.0
https://archiveofourown.org/works/44938747,A Breakfast Malarkey,MogulMama,2023-02-11,2023-02-11,1/1,English,689,131,0,11,"1,175",No Archive Warnings Apply,Anthony Lockwood & Lucy Carlyle & George Karim | George Cubbins,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Crack, Attempt at Humor","“What’s it saying about me now, Lucy?” Lockwood grumbles with a frown etched on his face, suspicious eyes trained on the Skull, head floating in its little jar and glowing a sickly green, with yellow eyes gleaming intelligently at them. “It was nothing.” Lucy says much too quickly, expression neutral but eyes wide and practising Bambi-like innocence. ORRead here for detailed instruction on 'How to bicker, 101?'",General Audiences,Part 1 of Lockwood and Co. Morsels,1,1,completed,2023-06-16,125,125,oneshot,2023-04-03,2023-02-11,74,51,125,inactive,1,4,2,689,"1,166",130,0.0,11.0
https://archiveofourown.org/works/44911999,Lockwood & Co. - The Crying Corridor,AwkwardWerewolf15,2023-02-10,2023-05-24,12/15,English,"89,870",986,514,198,"21,852",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & Norrie White, George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Norrie White, Mary Carlyle, Montagu Barnes, Quill Kipps, Lucy Carlyle's Mother, Mr Jacobs, Original Characters","Alternate Universe - Canon Divergence, Post-Book 2: The Whispering Skull, Canon-Typical Violence, POV Anthony Lockwood, POV Lucy Carlyle, Lucy Carlyle's Mother's A+ Parenting, Lucy Carlyle needs a hug, Anthony Lockwood Needs a Hug, First Kiss, Case Fic, Ghosts, Montagu Barnes is a Dad, he is also very tired, They're all very tired and need sleep, Feelings Realization, Denial of Feelings, Fluff and Angst, Hurt/Comfort","As the dust settled over the case of Dr. Edmund Bickerstaff and the bone glass, the residents of Number 35 Portland Row had hoped to have a few quiet months. However, when Mary Carlyle appears on their doorstep with news about the investigation into Jacob’s, Lucy finds herself bringing the boys up North to face her own ghosts. Yet, as old wounds are reopened, a flicker of hope burns bright, and new opportunities arise from the most unlikely of places. As emotions bubble up, a single move could change everything, for better or for worse.",Teen And Up Audiences,not a series,12,15,incomplete,2023-06-16,126,23,multichapter(updating),2023-05-24,2023-02-10,23,103,126,active,6,11,18,"89,870","21,527",980,514.0,193.0
https://archiveofourown.org/works/44929498,LOCKWOOD IS A DICK: Tales from the Thinking Cloth,the_one_that_fell,2023-02-10,2023-02-28,2/2,English,"1,789",477,49,57,"3,196",No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood & Holly Munro, Lucy Carlyle/Anthony Lockwood, Flo Bones/George Cubbins | George Karim","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, Holly Munro, Quill Kipps","Dialogue-Only, Epistolary, Sort Of, i see ur group chat and raise you group chat via thinking cloth, Friendship, Fluff",The thinking cloth isn't just for insults.,Teen And Up Audiences,not a series,2,2,completed,2023-06-16,126,108,multichapter(complete),2023-06-11,2015-06-30,5,2903,2908,active,3,5,6,"1,789","3,176",472,49.0,57.0
