link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,currentdate,datediff_pub,datediff,chapter,chapter_max,completion,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/44938747,A Breakfast Malarkey,MogulMama,2/11/2023,2/11/2023,1-Jan,English,689,129,0,11,"1,149",No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Crack, Attempt at Humor","“What’s it saying about me now, Lucy?” Lockwood grumbles with a frown etched on his face, suspicious eyes trained on the Skull, head floating in its little jar and glowing a sickly green, with yellow eyes gleaming intelligently at them. “It was nothing.” Lucy says much too quickly, expression neutral but eyes wide and practising Bambi-like innocence. ORRead here for detailed instruction on 'How to bicker, 101?'",General Audiences,Part 1 of Lockwood and Co. Morsels,5/25/2023,103,103,1,1,completed,oneshot,4/3/2023,2/11/2023,52,51,103,active,1,4,2,689
https://archiveofourown.org/works/44911999,Lockwood & Co. - The Crying Corridor,AwkwardWerewolf15,2/10/2023,5/24/2023,15-Dec,English,"89,870",941,500,189,"20,473",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Norrie White, Mary Carlyle, Montagu Barnes, Quill Kipps, Lucy Carlyle's Mother, Mr Jacobs, Original Characters","Alternate Universe - Canon Divergence, Post-Book 2: The Whispering Skull, Canon-Typical Violence, POV Anthony Lockwood, POV Lucy Carlyle, Lucy Carlyle's Mother's A+ Parenting, Lucy Carlyle needs a hug, Anthony Lockwood Needs a Hug, First Kiss, Case Fic, Ghosts, Montagu Barnes is a Dad, he is also very tired, They're all very tired and need sleep, Feelings Realization, Denial of Feelings, Fluff and Angst, Hurt/Comfort","As the dust settled over the case of Dr. Edmund Bickerstaff and the bone glass, the residents of Number 35 Portland Row had hoped to have a few quiet months. However, when Mary Carlyle appears on their doorstep with news about the investigation into Jacob’s, Lucy finds herself bringing the boys up North to face her own ghosts. Yet, as old wounds are reopened, a flicker of hope burns bright, and new opportunities arise from the most unlikely of places. As emotions bubble up, a single move could change everything, for better or for worse.",Teen And Up Audiences,not a series,5/25/2023,104,1,12,15,incomplete,multichapter(updating),5/24/2023,2/10/2023,1,103,104,active,1,11,18,"84,512"
https://archiveofourown.org/works/44929498,LOCKWOOD IS A DICK: Tales from the Thinking Cloth,the_one_that_fell,2/10/2023,2/28/2023,2-Feb,English,"1,789",462,48,57,"3,095",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, Holly Munro, Quill Kipps","Dialogue-Only, Epistolary, Sort Of, i see ur group chat and raise you group chat via thinking cloth, Friendship, Fluff",The thinking cloth isn't just for insults.,Teen And Up Audiences,not a series,5/25/2023,104,86,2,2,completed,multichapter(complete),5/22/2023,6/30/2015,3,2883,2886,active,1,5,6,"1,789"
https://archiveofourown.org/works/44930671,outside you've seen a light,worminapouch,2/10/2023,2/10/2023,1-Jan,English,"1,204",103,7,10,699,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, The Skull (Lockwood & Co.)","is it platonic? is it qpr? is it ot3? is it pre ship? idk!, extremely plotless, Literal Sleeping Together","After a gruelling demand on agencies, three young ghost-hunters find a moment to breathe.",General Audiences,not a series,5/25/2023,104,104,1,1,completed,oneshot,2/10/2023,9/2/2019,104,1257,1361,inactive,1,4,3,"1,204"
https://archiveofourown.org/works/44930326,"Take my hand, Hold me close",purplehippo316,2/10/2023,2/10/2023,1-Jan,English,"1,583",149,5,12,"1,381",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Fluff, Domestic Fluff, Slow Dancing, Best Friends, Hugs, Forehead Kisses, lockyle, teg spoilers","During their cleaning out of Jessica's room after their trip to the other side, Lockwood discovers a record player and takes his chance to dance with Lucy.",General Audiences,not a series,5/25/2023,104,104,1,1,completed,oneshot,2/22/2023,12/8/2021,92,441,533,inactive,1,4,8,"1,583"
https://archiveofourown.org/works/44928739,Black Tie Cocktail,Aedsu,2/10/2023,2/10/2023,1-Jan,English,"2,096",128,0,5,"1,863",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Fake Out Make Out, Fittes Party tv/book cross over, Lucy POV, i saw a post on tumblr, Alternate scene in the Black Library","Getting tangled together in a plan gone awry in the Black Library wasn't necessary for a revelation, but it certainly didn't hurt.Moments spent before disaster and broken chains.",Teen And Up Audiences,not a series,5/25/2023,104,104,1,1,completed,oneshot,3/18/2023,9/22/2021,68,542,610,inactive,1,2,5,"2,096"
https://archiveofourown.org/works/44918935,All is Family,Flames and Fairy Tales (Flames_and_Fairy_Tales),2/10/2023,2/10/2023,1-Jan,English,"2,395",189,33,21,832,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Original character Nickan Karim","Family Bonding, George's brother comes over for a visit, Post Season 1, Post TWS, One Shot","'A young man stood in front of her, dressed in slacks and a plaid shirt underneath a camel coloured overcoat. His black hair was combed back and gelled, but his curls looked ready to burst from the style they’d been forced into. The most striking thing, though, were his eyes, frowning at her from behind thin framed glasses.They looked exactly like George’s.'An unexpected visitor stops by at 35 Portland Row, and Lucy learns a little more about George's family.",General Audiences,not a series,5/25/2023,104,104,1,1,completed,oneshot,3/1/2023,5/22/2018,85,1744,1829,inactive,1,4,5,"2,395"
https://archiveofourown.org/works/44893840,i'm in the mood (for love),jhyxn,2/9/2023,2/20/2023,2-Feb,English,"2,810",713,80,71,"5,304",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Mutual Pining, George the Matchmaker, locklyle in george's pov, He's fed up, Jealousy, Getting Together, they're obtuse but george is here to fix that","Over a number of observations, George was able to identify a pattern in the behaviour of his two colleagues. It usually goes like this:1. Lockwood ogles Lucy.2. Lucy ogles Lockwood.3. Lockwood notices and attempts to hide his giddiness.4. Lucy notices Lockwood and his badly hidden grin and ogles him once more.On second thought, “ogle” seems to be one-dimensional of a term for their weird furtive glances. Perhaps “desperate looks of yearning” would more properly suit it.",Teen And Up Audiences,not a series,5/25/2023,105,94,2,2,completed,multichapter(complete),3/22/2023,2/8/2023,64,42,106,inactive,1,4,7,"2,810"
https://archiveofourown.org/works/44894392,String Me Out,Archivist97,2/9/2023,2/10/2023,2/?,English,"2,329",91,5,14,"1,227",Creator Chose Not To Use Archive Warnings,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Hurt/Comfort, Emotional Hurt/Comfort, Whump, Non-Consensual Drug Use, Hugs",Lucy's strong psychic connections nearly betray her and a solo job goes sideways. She works to regain the trust of her team and get to the bottom of a strangely powerful relic before it can hurt anyone else.,Mature,not a series,5/25/2023,105,104,2,?,incomplete,multichapter(dormant),2/10/2023,2/9/2023,104,1,105,inactive,1,3,5,"2,329"
https://archiveofourown.org/works/44908540,nightmares and pinky promises,fallen_ophe,2/9/2023,2/9/2023,1-Jan,English,"1,978",172,8,17,"1,585",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood","Pre-Relationship, Minor Lucy Carlyle/Anthony Lockwood, Post-Canon, Nightmares, Hurt/Comfort, Trauma, these kids need therapy so bad, like i love them but PLEASE figure your lives out babes, no beta we die like norrie (sorry)","Lucy stumbled down the stairs, heart racing and head pounding. Number 35 Portland Row was silent, unlike her mind, which was still reeling from the screams of her nightmare. Child after child had screamed her name, begging her to save them, grabbing her with clammy, cold hands as they had died brutally from ghosts and criminals. As she had scrambled away from them, she’d been faced with her friends, standing in a half-circle around her, their eyes dead. Their pale, blue-tinted faces lingered in her mind. She clutched the handrail, leaning heavily against it as she half-fell down the last three steps. Maybe she wasn’t doing enough. Maybe there was more she could do. Maybe, if she just tried harder, nobody else would have to die. She could save everyone.After taking in a few steadying breaths at the bottom of the stairs to calm her trembling body, Lucy pushed into the kitchen. She flicked on the lamp, and turned to the room to find Lockwood sitting with his feet in fuzzy slippers up on the table.“Hell,” Lucy swore, hand flying to her chest. “Are you trying to give me a heart attack?”Lockwood raised an eyebrow slowly. “Not particularly. My intention is to prevent one.”",General Audiences,Part 1 of tea stops the world from falling in on you,5/25/2023,105,105,1,1,completed,oneshot,2/9/2023,2/3/2023,105,6,111,inactive,1,2,9,"1,978"
https://archiveofourown.org/works/44907829,before the world fell at our feet,the_one_that_fell,2/9/2023,2/9/2023,1-Jan,English,"1,707",361,17,45,"2,495",No Archive Warnings Apply,Teen And Up Audiences,"Norrie White, Lucy Carlyle, Holly Munro, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Book Spoilers, Speculation, Reunions, Alternate Universe - Canon Divergence, Best Friends",Norrie wakes up and finds the world has changed.,Teen And Up Audiences,not a series,5/25/2023,105,105,1,1,completed,oneshot,5/22/2023,6/30/2015,3,2883,2886,active,1,6,5,"1,707"
https://archiveofourown.org/works/44904502,Your Love's Enough with Words Unspoken,Bee_pog,2/9/2023,2/9/2023,1-Jan,English,"2,263",108,4,5,"1,117",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Hurt George Cubbins | George Karim, Hurt/Comfort, Protective Anthony Lockwood, George Cubbins | George Karim Needs a Hug, Protective Lucy Carlyle, Fluff and Angst, Seizures, Emotional Hurt/Comfort, 35 Portland Row | Lockwood & Co. Headquarters","""Lucy?"" He breathed. What were they arguing about again?Needles stabbed into the back of his eyes as his vision began to blur, a kaleidoscope of colour swimming before him.""Oh my god, George!""----------Or George with FND has a seizure and Lucy (who knows nothing about it) doesn't know what to do.Lockwood saves the day.",General Audiences,Part 2 of Lockwood & Co,5/25/2023,105,105,1,1,completed,oneshot,4/13/2023,2/8/2023,42,64,106,active,1,3,9,"2,263"
https://archiveofourown.org/works/44893177,I'm Sorry I Love You,purplehippo316,2/9/2023,2/9/2023,1-Jan,English,"3,204",280,5,19,"3,261",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Hurt/Comfort, Cuddling & Snuggling, Sleepy Cuddles, Forehead Kisses, Love, Love Confessions, Falling In Love, Fluff, Romantic Fluff","Lockwood & Co are out on a case and both Lucy and Lockwood get injured at different points while battling the ghost. Lockwood comforts Lucy before he gets injured, allowing Lucy to comfort Lockwood. Love confessions slip out.",General Audiences,not a series,5/25/2023,105,105,1,1,completed,oneshot,2/22/2023,12/8/2021,92,441,533,inactive,1,3,9,"3,204"
https://archiveofourown.org/works/44881048,George-Centrics,Bee_pog,2/8/2023,4/13/2023,8/?,English,"17,472",128,44,17,"2,252",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Quill Kipps, Julius Winkman, Flo Bones, Penelope Fittes, Bobby Vernon, John Fairfax, Kat Godwin, Montagu Barnes, The Golden Blade","Hurt/Comfort, Hurt George Cubbins | George Karim, Angst, Fluff and Angst, Angst with a Happy Ending, 35 Portland Row | Lockwood & Co. Headquarters, Sick George Cubbins | George Karim, George Cubbins | George Karim Needs a Hug, Protective Anthony Lockwood, Protective Lucy Carlyle, Protective Quill Kipps, Protective Montagu Barnes, Sickfic, Emotional Hurt/Comfort, Self-Harm, Self-Hatred, Insecure George Cubbins | George Karim, Other Additional Tags to Be Added, Autistic George Cubbins | George Karim, Trans George Cubbins | George Karim, Child Abuse, Past Abuse, Abused George Cubbins | George Karim",There are nowhere near enough George-centric books! I grew up on the Lockwood & Co books and finished the show the other day and oh my god was it good! George feels like such a lost and let-down character and I think he deserves more attention so I'm going to put all of my George one-shots into this book! I take requests so don't be afraid to let me know what you want to see!,General Audiences,Part 1 of Lockwood & Co,5/25/2023,106,42,8,?,incomplete,multichapter(updating),4/13/2023,2/8/2023,42,64,106,active,1,12,23,"17,472"
https://archiveofourown.org/works/44887732,we're just ordinary people (we don't know which way to go),FITZSMM0NS,2/8/2023,2/18/2023,2-Feb,English,"7,448",301,26,42,"4,057",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Montagu Barnes","Established Relationship, Tooth-Rotting Fluff, Domestic Fluff, Found Family, Secret Relationship, not for long, George and Holly knew, dressing up, Flirting, Lockwood is a pathetic hopeless romantic, Female Friendship, Set post-TEG, POV Third Person","Ahead of the annual DEPRAC Awards Ceremony, a newspaper exposes the very thing they'd all tried to keep so secret. Also Lockwood falls even more in love with Lucy, if that's possible.Follows on from my previous fic but can be read as a stand-alone.",Teen And Up Audiences,"Part 2 of Locklyle, by Erin",5/25/2023,106,96,2,2,completed,multichapter(complete),2/18/2023,2/4/2023,96,14,110,inactive,1,5,13,"7,448"
https://archiveofourown.org/works/44887462,The Night After,WeirdoWithWifi,2/8/2023,2/8/2023,1-Jan,English,"1,442",251,23,24,"1,775",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Nightmares, Hurt/Comfort, Lockwood angst, because this fandom need more lockwood angst, episdoe 8 was deeply traumatizing and i think we should, talk about it even more, set right after the whispering skull, but it’s main focus is the last episode of the show, lucy carlyle says fuck, as she deserves too",Those people died. He didn’t even know their names but he watched them die anyways. They were another ghost among his growing collection.AKA Lockwood has a nightmare about the events during the final showdown between Lockwood and Winkman’s goons and Lucy and George comfort him with their presence,Teen And Up Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,2/23/2023,2/5/2023,91,18,109,inactive,1,3,10,"1,442"
https://archiveofourown.org/works/44886472,above dawn,sixwhiteroses,2/8/2023,2/8/2023,1-Jan,English,"2,808",473,13,46,"3,806",Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood","Fluff, Nightmares, Night Terrors, Trauma, Psychological Trauma, Teen Romance, Emotional Hurt/Comfort, Comfort, Cuddling & Snuggling, Boss/Employee Relationship, Kinda omg, Tired Lucy Carlyle, Insomnia, Fix-It of Sorts, Not relly, more like this shouldve been in the book, my sweet bbies, no beta we die like ned shaw","“Lucy,” I heard from the darkness, whispery and breathy and oh so very careful. “Please.”I turned around, even though I couldn’t see him.“Please, just for tonight,” Lockwood whispered, “I don’t want to be your boss.”",General Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,2/8/2023,2/8/2023,106,0,106,inactive,1,2,18,"2,808"
https://archiveofourown.org/works/44882212,Absolute Idiots,Musicangel913,2/8/2023,2/8/2023,1-Jan,English,"5,549",69,8,9,566,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Early in Canon, Book 1: The Screaming Staircase, Case Fic, No Spoilers",Lucy gets a bit more than she bargained for on her first big case with Lockwood and Co.,Teen And Up Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,3/10/2023,5/10/2020,76,1034,1110,inactive,1,3,4,"5,549"
https://archiveofourown.org/works/44881549,First Ghosts: Gossamer,W_Illegia,2/8/2023,2/8/2023,1-Jan,English,"1,190",40,3,2,306,No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Jessica Lockwood","Spoilers, Spoilers for Lockwood and Co. (TV), Spoilers for Books 3 & 5, Young Anthony Lockwood, Celia and Donald Lockwood (mentioned), Childhood Trauma","Contains Major Spoilers! You have been warned!From his attic window, Anthony Lockwood watches the taxi roll away like he has done many times before. Yet on the garden bench sit his parents.",General Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,2/22/2023,2/8/2023,92,14,106,inactive,1,2,6,"1,190"
https://archiveofourown.org/works/44878681,Kiss it Better,WolfjawsWriter,2/8/2023,2/8/2023,1-Jan,English,"1,603",240,20,17,"2,266",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","lil fic based on a lil hc I had no idea what to do with until now, Polyamory, OT3, Tea, biscuits - Freeform, Cuddling & Snuggling, show lore, show gang, case went wrong and Lockwood needed to vent, Lucy gets bumped in the head with a book, this was going to be a lot cheerier but the more I wrote the angstier it got so, Hurt/Comfort, Emotional Hurt/Comfort, bi lockwood, bi george, very little hurt lots of comfort","Cases going wrong was nothing new for most agents, especially Lockwood & Co. who were used to having to bail their original strategy to fit the haunting, but there was a spectrum of how bad a case could go. You don’t usually see them jump all the way to the end of that spectrum.When they do you kinda need a little vent session and some cuddles, right?",General Audiences,Part 1 of Triple Kiss,5/25/2023,106,106,1,1,completed,oneshot,2/8/2023,7/10/2018,106,1674,1780,inactive,1,3,16,"1,603"
https://archiveofourown.org/works/44871055,at the end of the line,the_one_that_fell,2/8/2023,2/8/2023,1-Jan,English,"2,715",192,20,12,"1,547",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Quill Kipps, Anthony Lockwood, George Cubbins | George Karim","Book Spoilers, Alcohol Abuse/Alcoholism, Alcohol, Vomiting, Minor Character Death, Emotional Hurt/Comfort","Lucy was tired. First, Lockwood hired Holly without consulting her. Then, Holly started upending everything in Portland Row, butting in where she wasn’t needed. And now she was running around London to mother a drunk idiot. Lucy receives a call in the early hours of the morning.",Teen And Up Audiences,Part 3 of take pride in what is sure to die,5/25/2023,106,106,1,1,completed,oneshot,5/22/2023,6/30/2015,3,2883,2886,active,1,4,6,"2,715"
https://archiveofourown.org/works/44870632,"here, there (and everywhere)",jhyxn,2/8/2023,2/8/2023,1-Jan,English,"1,198",616,44,63,"4,747",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Post-Canon, ish because it's set between the last two scenes, Cuddling, Touch-Starved, Mutual Pining, TV Show Canon, Love Confessions, Fluff and Angst, very light angst i promise","He holds her like she’s a lifeline, as if she were only a figment of his dreams that might disintegrate if he lets go. His touch makes her feel so sure of herself, and she wonders if it’s the same for him.(alternatively: Lockwood and Lucy have a well-needed cuddle after the bone glass case.)",Teen And Up Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,3/22/2023,2/8/2023,64,42,106,inactive,1,2,9,"1,198"
https://archiveofourown.org/works/44867332,Research and chill.,justavibingaxolotl,2/8/2023,2/8/2023,1-Jan,English,"1,737",20,4,3,240,Creator Chose Not To Use Archive WarningsGraphic Depictions Of Violence,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Bobby Vernon, Quill Kipps","Mutual Pining, Tags Are Hard, they are boyfriends your honor, Kissing, Friends to Lovers, Please Don't Hate Me, Tooth-Rotting Fluff","When working on a case together, Lockwood & Co. are set to work with a Fittes agent. Lockwood & Co. just didn't expect to their researcher fall for them. or George and Bobby fall in love in less than one night.",General Audiences,not a series,5/25/2023,106,106,1,1,completed,oneshot,2/8/2023,2/8/2023,106,0,106,inactive,1,5,7,"1,737"
https://archiveofourown.org/works/44860075,It Could Have Been Me,LyraLee33,2/7/2023,4/27/2023,17/19,English,"34,899",868,163,141,"18,091",Graphic Depictions Of Violence,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Implied/Referenced Child Abuse, Hurt/Comfort, Slow Burn, Eventual Smut, Emotional Hurt/Comfort, Anthony Lockwood Needs a Hug, Sad Lucy Carlyle, Smut, Hurt Anthony Lockwood, Implied/Referenced Suicide, Implied/Referenced Rape/Non-con","When Lucy, Lockwood and George find the body of an abused runaway - it strikes a little too close to home for Lucy. When Lockwood realizes Lucy hasn’t told him about her past, he’ll do whatever he can to make sure she’s okay.",Explicit,not a series,5/25/2023,107,28,17,19,incomplete,multichapter(updating),4/27/2023,2/3/2023,28,83,111,active,1,4,11,"34,899"
https://archiveofourown.org/works/44842891,Through the Open Door,RainShadow07,2/7/2023,3/14/2023,11-Nov,English,"27,737",508,279,56,"9,030",No Archive Warnings Apply,Explicit,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Montagu Barnes, Original Characters","Polyamory, OT3, poly is hard, no beta we die like men, seaside vacay, George researches everything, Found Family, Horny Teenagers, Jealousy, Fluff, Mild Angst, Spoilers for Season 1, I know you all love Locklyle and I do too but give this a try ;), George in a Speedo, Idiots in Love, everyone is bi, mentions of suicidal ideation, Mild Kink, Hurt/Comfort, Sharing a Bed, Anthony Lockwood Needs a Hug, Aged-Up Character(s), Violence, Case Fic, actual plot AND ot3??, vicarious trauma, Coming Out, Past Lucy Carlyle/Norrie White, Angst, george karim is trying to keep the peace, D/s elements, i can't help it I just read their sex as kinky, Lucy Carlyle is NOT having it, Bisexual Lucy Carlyle, Bisexual Anthony Lockwood, moderate BDSM, Oral Sex, Demisexual George Karim, Dom! Lucy Carlyle, Anthony Lockwood is a masochist i will die on this hill, lockwood on his knees","Lockwood burst into the kitchen. He dropped a glossy brochure onto the table, grinning at the two of them. “Pack your bags, friends!” he declared. “Imagine… afternoons by the pool, kayaking, five course meals… followed by a little late night ghost hunting… a proper vacation!”“But… Cornwall?” Lucy asked.“I know what you’re thinking,” said Lockwood. He slapped his hands onto the table; underneath were three railway tickets. “But I’ve already got us the tickets. We take an overnight train, tonight. George, grab your speedo. Lucy, pack the sunscreen. We’re going to the seaside!”---Lucy, Lockwood, and George at a seaside resort. Can they unravel the secrets of St. Michael’s and the strange changes in their psychic abilities?Direct sequel to ""nights were made for saying things""Chapter 11 posted! *COMPLETE*Now with sequel: won’t come lightly",Explicit,Part 2 of burning the wick at both ends,5/25/2023,107,72,11,11,completed,multichapter(complete),5/23/2023,2/2/2023,2,110,112,active,1,5,41,"27,737"
https://archiveofourown.org/works/44845486,Even the Reckless get Scared,FionaDunn,2/7/2023,3/7/2023,5-May,English,"6,053",569,17,75,"6,642",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fluff, Anthony Lockwood Needs a Hug, Tooth-Rotting Fluff, Tags Are Hard, I Will Go Down With This Ship, Spoilers, Drabble Sequence, Case Fic, I Wrote This Instead of Sleeping, Not Beta Read, Nightmares, Sharing a Bed, Anxiety, Panic Attacks, Hurt/Comfort, Book 05: The Empty Grave (Lockwood & Co.)",There's one scene in the Lockwood and Co TV show that's stuck with me since binging it.  Lucy pulls Lockwood back to reality during the escape from Winkmans. There's no way that was the first time Lucy helped Lockwood get out of his own head.So here is a series of short drabbles about the times Lucy grounded Lockwood and helped him out.,General Audiences,not a series,5/25/2023,107,79,5,5,completed,multichapter(complete),5/23/2023,2/7/2023,2,105,107,active,1,3,16,"6,053"
https://archiveofourown.org/works/44863678,starry eyes sparking up my darkest night,agents_cxrter,2/7/2023,2/20/2023,3-Mar,English,"10,290","1,415",241,247,"11,681",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fake/Pretend Relationship, Undercover as a Couple, Teenage Drama, fake dating real feelings my absolute favourite trope, TV Canon, Angst, but the teenagers who don't know what to do with their emotions kind, the 'quick someones coming makeout with me' trope but gone wrong, lockwood picking the worst moments to be emotionally vulnerable","“So, you’re taking Lucy and not me for the manpower?”“Er, partly.” Lockwood grimaces. “But mostly because the party is for married couples only and no offense George, but you’re not my type.”Lucy chokes on an unfortunately timed sip of tea.“I am offended, actually.” George says thoughtfully as he bites into his final slice of toast. “But I’ll get over it on my way to the archives to do some more research.” Or: Lucy and Lockwood go undercover as a fake couple despite their very real feelings.",Teen And Up Audiences,not a series,5/25/2023,107,94,3,3,completed,multichapter(complete),5/11/2023,2/7/2023,14,93,107,active,1,3,9,"10,290"
https://archiveofourown.org/works/44850031,Two of us caught in the undertow,barronsfever (historyofbellarke),2/7/2023,2/17/2023,7-Jul,English,"17,291","1,035",210,120,"15,582",No Archive Warnings Apply,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Montagu Barnes","Hurt/Comfort, Missing scene 1x08, Lucy takes care of Lockwood, Literal Sleeping Together, dad!Barnes, They're awkward but they're in love, Lockwood is trying, no beta we die like the DEPRAC agent, mentioned past Lucy/Norrie, Alternate Universe - Canon Divergence, referenced canon child abuse, Alcohol, Fluff, Angst with a Happy Ending, Emotional Hurt/Comfort, references to hypothetical sexual situations, No Smut, mix of tv and book canon, Not Medically Accurate, Lockwood is in a dark place for a little bit, He's ok though","When they got to Lockwood’s room, Lucy hesitated in the doorway.“Are you… ok? Do you need any help?”He shot her a cheeky grin. “Why, are you offering to nurse me back to health?”She puffed up her cheeks and huffed. “Nevermind, forget I asked.”“No wait, Lucy, I’m sorry.” Though his laugh took away some of the effect of his apology. “Truthfully, I’m not sure if I can get my shirt off with the…” he gestured vaguely to the bullet hole in his shoulder.---After Lockwood is shot in 1x08, Lucy takes care of Lockwood. Awkward conversations are had.Lockwood and Lucy grow closer until something happens on a case that makes everything go wrong.Lucy is scared. Lockwood is spiraling. George is trying to hold everything together.Oh and dad!Barnes wants what's best for them.Started as a one-shot but now a canon-divergent AU from episode 8.",Mature,not a series,5/25/2023,107,97,7,7,completed,multichapter(complete),5/22/2023,1/30/2023,3,112,115,active,1,5,21,"17,291"
https://archiveofourown.org/works/44850883,Just the Girl,aislinrayne,2/7/2023,2/10/2023,5-Feb,English,"3,676",123,16,13,"1,442",Graphic Depictions Of Violence,Mature,"Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Norrie White","Aged-Up Character(s), because adult themes and personal comfort, everyone is a Young adult, Anthony Lockwood Needs a Hug, Anthony Lockwood is a prick, these two are not mutually exclusive, Reader is dramatic, lockwood is dramatic, they kind of ran away from me a bit, the sass is palpable, ghosts have no chill, ive never read the books, have mercy on me, no y/n, Hurt/Comfort, POV Third Person, reader character is unnamed, shes probably going to end up with a nickname, feel free to suggest one because im flying by the seat of my pants here, Will add tags as I update, Head Injury, Blood and Injury, Rating subject to change, Mutual Pining, Idiots in Love, they're oblivious your honor, lucy carlyle is bi, i will not explain myself, im right, background lucy carlyle/norrie white","Anthony Lockwood is a prick.He's also late.It would be bad if it were for a date, but thankfully it's just for a job....Which is definitely worse.In which the Reader ends up face to face with a Visitor she was not suppose to have to deal with alone and it goes about as well as you'd expect, Lockwood is left alone with his thoughts, and the real monsters are human beings.",Mature,not a series,5/25/2023,107,104,2,5,incomplete,multichapter(dormant),2/14/2023,2/7/2023,100,7,107,inactive,1,4,30,"3,676"
https://archiveofourown.org/works/44864599,Can I Be Close To You?,rach_l1805,2/7/2023,2/7/2023,1-Jan,English,785,226,4,9,"2,252",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones","post TV show, Mutual Pining, Minor Flo Bones/George Cubbins | George Karim, games night, Tooth-Rotting Fluff, Locklyle, Stream of Consciousness, Character Study, lockwood's pov",Lockwood has a crush. That's it.,General Audiences,not a series,5/25/2023,107,107,1,1,completed,oneshot,3/10/2023,2/7/2023,76,31,107,inactive,1,4,9,785
https://archiveofourown.org/works/44864107,We met at a Bus Stop,Leaves_Crown,2/7/2023,2/7/2023,1-Jan,English,"1,868",73,4,6,681,Creator Chose Not To Use Archive Warnings,Mature,"Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim","Found Family, Love, Established Relationship, Alternate Universe - Post-Apocalypse","Waiting at a bus stop on that fateful day the world ended, Lockwood met two new friends and the love of his life.Fleeing down to Hastings, they had started a new life there surrounded by danger. Lockwood tries not to despair when Lucy and George fail to return after a routine trading trip.AU: Lockwood & Co./The Last of Us, set in England.",Mature,not a series,5/25/2023,107,107,1,1,completed,oneshot,2/7/2023,1/27/2023,107,11,118,inactive,1,4,4,"1,868"
