link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/44930326,"Take my hand, Hold me close",purplehippo316,2023-02-10,2023-02-10,1/1,English,"1,583",149,5,12,"1,392",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Fluff, Domestic Fluff, Slow Dancing, Best Friends, Hugs, Forehead Kisses, lockyle, teg spoilers","During their cleaning out of Jessica's room after their trip to the other side, Lockwood discovers a record player and takes his chance to dance with Lucy.",General Audiences,not a series,1,1,completed,2023-06-02,112.0,112.0,oneshot,2023-02-22,2021-12-08,100.0,441.0,541.0,inactive,1,4,8,"1,583"
https://archiveofourown.org/works/44928739,Black Tie Cocktail,Aedsu,2023-02-10,2023-02-10,1/1,English,"2,096",128,0,5,"1,873",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Fake Out Make Out, Fittes Party tv/book cross over, Lucy POV, i saw a post on tumblr, Alternate scene in the Black Library","Getting tangled together in a plan gone awry in the Black Library wasn't necessary for a revelation, but it certainly didn't hurt.Moments spent before disaster and broken chains.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,112.0,112.0,oneshot,2023-03-18,2021-09-22,76.0,542.0,618.0,inactive,1,2,5,"2,096"
https://archiveofourown.org/works/44918935,All is Family,Flames and Fairy Tales (Flames_and_Fairy_Tales),2023-02-10,2023-02-10,1/1,English,"2,395",189,33,21,838,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Original character Nickan Karim","Family Bonding, George's brother comes over for a visit, Post Season 1, Post TWS, One Shot","'A young man stood in front of her, dressed in slacks and a plaid shirt underneath a camel coloured overcoat. His black hair was combed back and gelled, but his curls looked ready to burst from the style they’d been forced into. The most striking thing, though, were his eyes, frowning at her from behind thin framed glasses.They looked exactly like George’s.'An unexpected visitor stops by at 35 Portland Row, and Lucy learns a little more about George's family.",General Audiences,not a series,1,1,completed,2023-06-02,112.0,112.0,oneshot,2023-03-01,2018-05-22,93.0,1744.0,1837.0,inactive,1,4,5,"2,395"
https://archiveofourown.org/works/44893840,i'm in the mood (for love),jhyxn,2023-02-09,2023-02-09,,English,,0,0,0,0,0,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps",,"Over a number of observations, George was able to identify a pattern in the behaviour of his two colleagues. It usually goes like this:1. Lockwood ogles Lucy.2. Lucy ogles Lockwood.3. Lockwood notices and attempts to hide his giddiness.4. Lucy notices Lockwood and his badly hidden grin and ogles him once more.On second thought, “ogle” seems to be one-dimensional of a term for their weird furtive glances. Perhaps “desperate looks of yearning” would more properly suit it.",,not a series,,,incomplete,2023-06-02,113.0,113.0,multichapter(dormant),2023-03-22,2023-02-08,72.0,42.0,114.0,inactive,1,4,0,"2,810"
https://archiveofourown.org/works/44894392,String Me Out,Archivist97,2023-02-09,2023-02-10,2/?,English,"2,329",92,5,14,"1,234",Creator Chose Not To Use Archive Warnings,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Hurt/Comfort, Emotional Hurt/Comfort, Whump, Non-Consensual Drug Use, Hugs",Lucy's strong psychic connections nearly betray her and a solo job goes sideways. She works to regain the trust of her team and get to the bottom of a strangely powerful relic before it can hurt anyone else.,Mature,not a series,2,?,incomplete,2023-06-02,113.0,112.0,multichapter(dormant),2023-02-10,2023-02-09,112.0,1.0,113.0,inactive,1,3,5,"2,329"
https://archiveofourown.org/works/44908540,nightmares and pinky promises,fallen_ophe,2023-02-09,2023-02-09,1/1,English,"1,978",174,8,17,"1,598",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood","Pre-Relationship, Minor Lucy Carlyle/Anthony Lockwood, Post-Canon, Nightmares, Hurt/Comfort, Trauma, these kids need therapy so bad, like i love them but PLEASE figure your lives out babes, no beta we die like norrie (sorry)","Lucy stumbled down the stairs, heart racing and head pounding. Number 35 Portland Row was silent, unlike her mind, which was still reeling from the screams of her nightmare. Child after child had screamed her name, begging her to save them, grabbing her with clammy, cold hands as they had died brutally from ghosts and criminals. As she had scrambled away from them, she’d been faced with her friends, standing in a half-circle around her, their eyes dead. Their pale, blue-tinted faces lingered in her mind. She clutched the handrail, leaning heavily against it as she half-fell down the last three steps. Maybe she wasn’t doing enough. Maybe there was more she could do. Maybe, if she just tried harder, nobody else would have to die. She could save everyone.After taking in a few steadying breaths at the bottom of the stairs to calm her trembling body, Lucy pushed into the kitchen. She flicked on the lamp, and turned to the room to find Lockwood sitting with his feet in fuzzy slippers up on the table.“Hell,” Lucy swore, hand flying to her chest. “Are you trying to give me a heart attack?”Lockwood raised an eyebrow slowly. “Not particularly. My intention is to prevent one.”",General Audiences,Part 1 of tea stops the world from falling in on you,1,1,completed,2023-06-02,113.0,113.0,oneshot,2023-02-09,2023-02-03,113.0,6.0,119.0,inactive,1,2,9,"1,978"
https://archiveofourown.org/works/44907829,before the world fell at our feet,the_one_that_fell,2023-02-09,2023-02-09,1/1,English,"1,707",365,17,46,"2,528",No Archive Warnings Apply,Teen And Up Audiences,"Norrie White, Lucy Carlyle, Holly Munro, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Book Spoilers, Speculation, Reunions, Alternate Universe - Canon Divergence, Best Friends",Norrie wakes up and finds the world has changed.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,113.0,113.0,oneshot,2023-06-01,2015-06-30,1.0,2893.0,2894.0,active,1,6,5,"1,707"
https://archiveofourown.org/works/44904502,Your Love's Enough with Words Unspoken,Bee_pog,2023-02-09,2023-02-09,1/1,English,"2,263",110,4,5,"1,134",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Hurt George Cubbins | George Karim, Hurt/Comfort, Protective Anthony Lockwood, George Cubbins | George Karim Needs a Hug, Protective Lucy Carlyle, Fluff and Angst, Seizures, Emotional Hurt/Comfort, 35 Portland Row | Lockwood & Co. Headquarters","""Lucy?"" He breathed. What were they arguing about again?Needles stabbed into the back of his eyes as his vision began to blur, a kaleidoscope of colour swimming before him.""Oh my god, George!""----------Or George with FND has a seizure and Lucy (who knows nothing about it) doesn't know what to do.Lockwood saves the day.",General Audiences,Part 2 of Lockwood & Co,1,1,completed,2023-06-02,113.0,113.0,oneshot,2023-04-13,2023-02-08,50.0,64.0,114.0,active,1,3,9,"2,263"
https://archiveofourown.org/works/44893177,I'm Sorry I Love You,purplehippo316,2023-02-09,2023-02-09,1/1,English,"3,204",282,5,19,"3,301",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Hurt/Comfort, Cuddling & Snuggling, Sleepy Cuddles, Forehead Kisses, Love, Love Confessions, Falling In Love, Fluff, Romantic Fluff","Lockwood & Co are out on a case and both Lucy and Lockwood get injured at different points while battling the ghost. Lockwood comforts Lucy before he gets injured, allowing Lucy to comfort Lockwood. Love confessions slip out.",General Audiences,not a series,1,1,completed,2023-06-02,113.0,113.0,oneshot,2023-02-22,2021-12-08,100.0,441.0,541.0,inactive,1,3,9,"3,204"
https://archiveofourown.org/works/44881048,George-Centrics,Bee_pog,2023-02-08,2023-04-13,8/?,English,"17,472",129,44,17,"2,281",No Archive Warnings Apply,General Audiences,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Quill Kipps, Julius Winkman, Flo Bones, Penelope Fittes, Bobby Vernon, John Fairfax, Kat Godwin, Montagu Barnes, The Golden Blade","Hurt/Comfort, Hurt George Cubbins | George Karim, Angst, Fluff and Angst, Angst with a Happy Ending, 35 Portland Row | Lockwood & Co. Headquarters, Sick George Cubbins | George Karim, George Cubbins | George Karim Needs a Hug, Protective Anthony Lockwood, Protective Lucy Carlyle, Protective Quill Kipps, Protective Montagu Barnes, Sickfic, Emotional Hurt/Comfort, Self-Harm, Self-Hatred, Insecure George Cubbins | George Karim, Other Additional Tags to Be Added, Autistic George Cubbins | George Karim, Trans George Cubbins | George Karim, Child Abuse, Past Abuse, Abused George Cubbins | George Karim",There are nowhere near enough George-centric books! I grew up on the Lockwood & Co books and finished the show the other day and oh my god was it good! George feels like such a lost and let-down character and I think he deserves more attention so I'm going to put all of my George one-shots into this book! I take requests so don't be afraid to let me know what you want to see!,General Audiences,Part 1 of Lockwood & Co,8,?,incomplete,2023-06-02,114.0,50.0,multichapter(updating),2023-04-13,2023-02-08,50.0,64.0,114.0,active,1,12,23,"17,472"
https://archiveofourown.org/works/44887732,we're just ordinary people (we don't know which way to go),FITZSMM0NS,2023-02-08,2023-02-18,2/2,English,"7,448",306,26,42,"4,107",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Montagu Barnes","Established Relationship, Tooth-Rotting Fluff, Domestic Fluff, Found Family, Secret Relationship, not for long, George and Holly knew, dressing up, Flirting, Lockwood is a pathetic hopeless romantic, Female Friendship, Set post-TEG, POV Third Person","Ahead of the annual DEPRAC Awards Ceremony, a newspaper exposes the very thing they'd all tried to keep so secret. Also Lockwood falls even more in love with Lucy, if that's possible.Follows on from my previous fic but can be read as a stand-alone.",Teen And Up Audiences,"Part 2 of Locklyle, by Erin",2,2,completed,2023-06-02,114.0,104.0,multichapter(complete),2023-02-18,2023-02-04,104.0,14.0,118.0,inactive,1,5,13,"7,448"
https://archiveofourown.org/works/44887462,The Night After,WeirdoWithWifi,2023-02-08,2023-02-08,1/1,English,"1,442",252,23,24,"1,786",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Nightmares, Hurt/Comfort, Lockwood angst, because this fandom need more lockwood angst, episdoe 8 was deeply traumatizing and i think we should, talk about it even more, set right after the whispering skull, but it’s main focus is the last episode of the show, lucy carlyle says fuck, as she deserves too",Those people died. He didn’t even know their names but he watched them die anyways. They were another ghost among his growing collection.AKA Lockwood has a nightmare about the events during the final showdown between Lockwood and Winkman’s goons and Lucy and George comfort him with their presence,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-02-23,2023-02-05,99.0,18.0,117.0,inactive,1,3,10,"1,442"
https://archiveofourown.org/works/44886472,above dawn,sixwhiteroses,2023-02-08,2023-02-08,1/1,English,"2,808",474,13,46,"3,844",Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood","Fluff, Nightmares, Night Terrors, Trauma, Psychological Trauma, Teen Romance, Emotional Hurt/Comfort, Comfort, Cuddling & Snuggling, Boss/Employee Relationship, Kinda omg, Tired Lucy Carlyle, Insomnia, Fix-It of Sorts, Not relly, more like this shouldve been in the book, my sweet bbies, no beta we die like ned shaw","“Lucy,” I heard from the darkness, whispery and breathy and oh so very careful. “Please.”I turned around, even though I couldn’t see him.“Please, just for tonight,” Lockwood whispered, “I don’t want to be your boss.”",General Audiences,not a series,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-02-08,2023-02-08,114.0,0.0,114.0,inactive,1,2,18,"2,808"
https://archiveofourown.org/works/44882212,Absolute Idiots,Musicangel913,2023-02-08,2023-02-08,1/1,English,"5,549",69,8,9,573,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Early in Canon, Book 1: The Screaming Staircase, Case Fic, No Spoilers",Lucy gets a bit more than she bargained for on her first big case with Lockwood and Co.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-03-10,2020-05-10,84.0,1034.0,1118.0,inactive,1,3,4,"5,549"
https://archiveofourown.org/works/44881549,First Ghosts: Gossamer,W_Illegia,2023-02-08,2023-02-08,1/1,English,"1,190",40,3,2,308,No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Jessica Lockwood","Spoilers, Spoilers for Lockwood and Co. (TV), Spoilers for Books 3 & 5, Young Anthony Lockwood, Celia and Donald Lockwood (mentioned), Childhood Trauma","Contains Major Spoilers! You have been warned!From his attic window, Anthony Lockwood watches the taxi roll away like he has done many times before. Yet on the garden bench sit his parents.",General Audiences,not a series,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-02-22,2023-02-08,100.0,14.0,114.0,inactive,1,2,6,"1,190"
https://archiveofourown.org/works/44878681,Kiss it Better,WolfjawsWriter,2023-02-08,2023-02-08,1/1,English,"1,603",241,20,17,"2,292",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","lil fic based on a lil hc I had no idea what to do with until now, Polyamory, OT3, Tea, biscuits - Freeform, Cuddling & Snuggling, show lore, show gang, case went wrong and Lockwood needed to vent, Lucy gets bumped in the head with a book, this was going to be a lot cheerier but the more I wrote the angstier it got so, Hurt/Comfort, Emotional Hurt/Comfort, bi lockwood, bi george, very little hurt lots of comfort","Cases going wrong was nothing new for most agents, especially Lockwood & Co. who were used to having to bail their original strategy to fit the haunting, but there was a spectrum of how bad a case could go. You don’t usually see them jump all the way to the end of that spectrum.When they do you kinda need a little vent session and some cuddles, right?",General Audiences,Part 1 of Triple Kiss,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-02-08,2018-07-10,114.0,1674.0,1788.0,inactive,1,3,16,"1,603"
https://archiveofourown.org/works/44871055,at the end of the line,the_one_that_fell,2023-02-08,2023-02-08,1/1,English,"2,715",195,20,12,"1,580",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Quill Kipps, Anthony Lockwood, George Cubbins | George Karim","Book Spoilers, Alcohol Abuse/Alcoholism, Alcohol, Vomiting, Minor Character Death, Emotional Hurt/Comfort","Lucy was tired. First, Lockwood hired Holly without consulting her. Then, Holly started upending everything in Portland Row, butting in where she wasn’t needed. And now she was running around London to mother a drunk idiot. Lucy receives a call in the early hours of the morning.",Teen And Up Audiences,Part 3 of take pride in what is sure to die,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-06-01,2015-06-30,1.0,2893.0,2894.0,active,1,4,6,"2,715"
https://archiveofourown.org/works/44870632,"here, there (and everywhere)",jhyxn,2023-02-08,2023-02-08,,English,,0,0,0,0,0,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood",,"He holds her like she’s a lifeline, as if she were only a figment of his dreams that might disintegrate if he lets go. His touch makes her feel so sure of herself, and she wonders if it’s the same for him.(alternatively: Lockwood and Lucy have a well-needed cuddle after the bone glass case.)",,not a series,,,incomplete,2023-06-02,114.0,114.0,multichapter(dormant),2023-03-22,2023-02-08,72.0,42.0,114.0,inactive,1,2,0,"1,198"
https://archiveofourown.org/works/44867332,Research and chill.,justavibingaxolotl,2023-02-08,2023-02-08,1/1,English,"1,737",20,4,3,243,Creator Chose Not To Use Archive WarningsGraphic Depictions Of Violence,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Bobby Vernon, Quill Kipps","Mutual Pining, Tags Are Hard, they are boyfriends your honor, Kissing, Friends to Lovers, Please Don't Hate Me, Tooth-Rotting Fluff","When working on a case together, Lockwood & Co. are set to work with a Fittes agent. Lockwood & Co. just didn't expect to their researcher fall for them. or George and Bobby fall in love in less than one night.",General Audiences,not a series,1,1,completed,2023-06-02,114.0,114.0,oneshot,2023-02-08,2023-02-08,114.0,0.0,114.0,inactive,1,5,7,"1,737"
https://archiveofourown.org/works/44860075,It Could Have Been Me,LyraLee33,2023-02-07,2023-04-27,17/19,English,"34,899",874,163,145,"18,261",Graphic Depictions Of Violence,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Implied/Referenced Child Abuse, Hurt/Comfort, Slow Burn, Eventual Smut, Emotional Hurt/Comfort, Anthony Lockwood Needs a Hug, Sad Lucy Carlyle, Smut, Hurt Anthony Lockwood, Implied/Referenced Suicide, Implied/Referenced Rape/Non-con","When Lucy, Lockwood and George find the body of an abused runaway - it strikes a little too close to home for Lucy. When Lockwood realizes Lucy hasn’t told him about her past, he’ll do whatever he can to make sure she’s okay.",Explicit,not a series,17,19,incomplete,2023-06-02,115.0,36.0,multichapter(updating),2023-04-27,2023-02-03,36.0,83.0,119.0,active,1,4,11,"34,899"
https://archiveofourown.org/works/44842891,Through the Open Door,RainShadow07,2023-02-07,2023-03-14,11/11,English,"27,737",514,282,56,"9,148",No Archive Warnings Apply,Explicit,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle, Montagu Barnes, Original Characters","Polyamory, OT3, poly is hard, no beta we die like men, seaside vacay, George researches everything, Found Family, Horny Teenagers, Jealousy, Fluff, Mild Angst, Spoilers for Season 1, I know you all love Locklyle and I do too but give this a try ;), George in a Speedo, Idiots in Love, everyone is bi, mentions of suicidal ideation, Mild Kink, Hurt/Comfort, Sharing a Bed, Anthony Lockwood Needs a Hug, Aged-Up Character(s), Violence, Case Fic, actual plot AND ot3??, vicarious trauma, Coming Out, Past Lucy Carlyle/Norrie White, Angst, george karim is trying to keep the peace, D/s elements, i can't help it I just read their sex as kinky, Lucy Carlyle is NOT having it, Bisexual Lucy Carlyle, Bisexual Anthony Lockwood, moderate BDSM, Oral Sex, Demisexual George Karim, Dom! Lucy Carlyle, Anthony Lockwood is a masochist i will die on this hill, lockwood on his knees","Lockwood burst into the kitchen. He dropped a glossy brochure onto the table, grinning at the two of them. “Pack your bags, friends!” he declared. “Imagine… afternoons by the pool, kayaking, five course meals… followed by a little late night ghost hunting… a proper vacation!”“But… Cornwall?” Lucy asked.“I know what you’re thinking,” said Lockwood. He slapped his hands onto the table; underneath were three railway tickets. “But I’ve already got us the tickets. We take an overnight train, tonight. George, grab your speedo. Lucy, pack the sunscreen. We’re going to the seaside!”---Lucy, Lockwood, and George at a seaside resort. Can they unravel the secrets of St. Michael’s and the strange changes in their psychic abilities?Direct sequel to ""nights were made for saying things""Chapter 11 posted! *COMPLETE*Now with sequel: won’t come lightly",Explicit,Part 2 of burning the wick at both ends,11,11,completed,2023-06-02,115.0,80.0,multichapter(complete),2023-06-02,2023-02-02,0.0,120.0,120.0,active,1,5,41,"27,737"
https://archiveofourown.org/works/44845486,Even the Reckless get Scared,FionaDunn,2023-02-07,2023-03-07,5/5,English,"6,053",572,17,76,"6,696",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fluff, Anthony Lockwood Needs a Hug, Tooth-Rotting Fluff, Tags Are Hard, I Will Go Down With This Ship, Spoilers, Drabble Sequence, Case Fic, I Wrote This Instead of Sleeping, Not Beta Read, Nightmares, Sharing a Bed, Anxiety, Panic Attacks, Hurt/Comfort, Book 05: The Empty Grave (Lockwood & Co.)",There's one scene in the Lockwood and Co TV show that's stuck with me since binging it.  Lucy pulls Lockwood back to reality during the escape from Winkmans. There's no way that was the first time Lucy helped Lockwood get out of his own head.So here is a series of short drabbles about the times Lucy grounded Lockwood and helped him out.,General Audiences,not a series,5,5,completed,2023-06-02,115.0,87.0,multichapter(complete),2023-06-02,2023-02-07,0.0,115.0,115.0,active,1,3,16,"6,053"
https://archiveofourown.org/works/44863678,starry eyes sparking up my darkest night,agents_cxrter,2023-02-07,2023-02-20,3/3,English,"10,290","1,437",243,250,"11,898",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Fake/Pretend Relationship, Undercover as a Couple, Teenage Drama, fake dating real feelings my absolute favourite trope, TV Canon, Angst, but the teenagers who don't know what to do with their emotions kind, the 'quick someones coming makeout with me' trope but gone wrong, lockwood picking the worst moments to be emotionally vulnerable","“So, you’re taking Lucy and not me for the manpower?”“Er, partly.” Lockwood grimaces. “But mostly because the party is for married couples only and no offense George, but you’re not my type.”Lucy chokes on an unfortunately timed sip of tea.“I am offended, actually.” George says thoughtfully as he bites into his final slice of toast. “But I’ll get over it on my way to the archives to do some more research.” Or: Lucy and Lockwood go undercover as a fake couple despite their very real feelings.",Teen And Up Audiences,not a series,3,3,completed,2023-06-02,115.0,102.0,multichapter(complete),2023-05-11,2023-02-07,22.0,93.0,115.0,active,1,3,9,"10,290"
https://archiveofourown.org/works/44850031,Two of us caught in the undertow,barronsfever (historyofbellarke),2023-02-07,2023-02-17,7/7,English,"17,291","1,041",210,120,"15,745",No Archive Warnings Apply,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Montagu Barnes","Hurt/Comfort, Missing scene 1x08, Lucy takes care of Lockwood, Literal Sleeping Together, dad!Barnes, They're awkward but they're in love, Lockwood is trying, no beta we die like the DEPRAC agent, mentioned past Lucy/Norrie, Alternate Universe - Canon Divergence, referenced canon child abuse, Alcohol, Fluff, Angst with a Happy Ending, Emotional Hurt/Comfort, references to hypothetical sexual situations, No Smut, mix of tv and book canon, Not Medically Accurate, Lockwood is in a dark place for a little bit, He's ok though","When they got to Lockwood’s room, Lucy hesitated in the doorway.“Are you… ok? Do you need any help?”He shot her a cheeky grin. “Why, are you offering to nurse me back to health?”She puffed up her cheeks and huffed. “Nevermind, forget I asked.”“No wait, Lucy, I’m sorry.” Though his laugh took away some of the effect of his apology. “Truthfully, I’m not sure if I can get my shirt off with the…” he gestured vaguely to the bullet hole in his shoulder.---After Lockwood is shot in 1x08, Lucy takes care of Lockwood. Awkward conversations are had.Lockwood and Lucy grow closer until something happens on a case that makes everything go wrong.Lucy is scared. Lockwood is spiraling. George is trying to hold everything together.Oh and dad!Barnes wants what's best for them.Started as a one-shot but now a canon-divergent AU from episode 8.",Mature,not a series,7,7,completed,2023-06-02,115.0,105.0,multichapter(complete),2023-06-01,2023-01-30,1.0,122.0,123.0,active,1,5,21,"17,291"
https://archiveofourown.org/works/44850883,Just the Girl,aislinrayne,2023-02-07,2023-02-10,2/5,English,"3,676",123,16,13,"1,466",Graphic Depictions Of Violence,Mature,"Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Norrie White","Aged-Up Character(s), because adult themes and personal comfort, everyone is a Young adult, Anthony Lockwood Needs a Hug, Anthony Lockwood is a prick, these two are not mutually exclusive, Reader is dramatic, lockwood is dramatic, they kind of ran away from me a bit, the sass is palpable, ghosts have no chill, ive never read the books, have mercy on me, no y/n, Hurt/Comfort, POV Third Person, reader character is unnamed, shes probably going to end up with a nickname, feel free to suggest one because im flying by the seat of my pants here, Will add tags as I update, Head Injury, Blood and Injury, Rating subject to change, Mutual Pining, Idiots in Love, they're oblivious your honor, lucy carlyle is bi, i will not explain myself, im right, background lucy carlyle/norrie white","Anthony Lockwood is a prick.He's also late.It would be bad if it were for a date, but thankfully it's just for a job....Which is definitely worse.In which the Reader ends up face to face with a Visitor she was not suppose to have to deal with alone and it goes about as well as you'd expect, Lockwood is left alone with his thoughts, and the real monsters are human beings.",Mature,not a series,2,5,incomplete,2023-06-02,115.0,112.0,multichapter(dormant),2023-02-14,2023-02-07,108.0,7.0,115.0,inactive,1,4,30,"3,676"
https://archiveofourown.org/works/44864599,Can I Be Close To You?,rach_l1805,2023-02-07,2023-02-07,1/1,English,785,226,4,9,"2,265",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones","post TV show, Mutual Pining, Minor Flo Bones/George Cubbins | George Karim, games night, Tooth-Rotting Fluff, Locklyle, Stream of Consciousness, Character Study, lockwood's pov",Lockwood has a crush. That's it.,General Audiences,not a series,1,1,completed,2023-06-02,115.0,115.0,oneshot,2023-03-10,2023-02-07,84.0,31.0,115.0,inactive,1,4,9,785
https://archiveofourown.org/works/44864107,We met at a Bus Stop,Leaves_Crown,2023-02-07,2023-02-07,1/1,English,"1,868",73,4,6,683,Creator Chose Not To Use Archive Warnings,Mature,"Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim","Found Family, Love, Established Relationship, Alternate Universe - Post-Apocalypse","Waiting at a bus stop on that fateful day the world ended, Lockwood met two new friends and the love of his life.Fleeing down to Hastings, they had started a new life there surrounded by danger. Lockwood tries not to despair when Lucy and George fail to return after a routine trading trip.AU: Lockwood & Co./The Last of Us, set in England.",Mature,not a series,1,1,completed,2023-06-02,115.0,115.0,oneshot,2023-02-07,2023-01-27,115.0,11.0,126.0,inactive,1,4,4,"1,868"
https://archiveofourown.org/works/44860363,Racing Towards the Grave,Pagestealer,2023-02-07,2023-02-07,1/1,English,"2,027",251,18,26,"2,609",No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Inspector Barnes, Montagu Barnes","Injured Anthony Lockwood, Hurt Lockwood, Injured Lockwood, DEPRAC, Barnes POV, Lucy Carlyle POV, protective Barnes, Serious Injuries, Hurt/Comfort, Angst, Locklyle, Hospitalization, dad!Barnes, Book 3: The Hollow Boy, multiple POVs",Lockwood is injured saving Lucy and a surprising person shows up to help.,General Audiences,not a series,1,1,completed,2023-06-02,115.0,115.0,oneshot,2023-02-14,2023-02-06,108.0,8.0,116.0,inactive,1,6,15,"2,027"
https://archiveofourown.org/works/44843365,Is this weird?,Writing_random_stuff,2023-02-07,2023-02-07,1/1,English,150,11,2,1,166,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"George Cubbins | George Karim, Albert Joplin | Pamela Joplin",Drabble and a Half,George reflects on his connection with Pamela Joplin.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,115.0,115.0,oneshot,2023-02-07,2023-02-07,115.0,0.0,115.0,inactive,1,2,1,150
https://archiveofourown.org/works/44824219,Return to Me,MissFit,2023-02-06,2023-04-03,3/?,English,"16,443",73,50,14,"1,268",Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Flo Bones, George Cubbins | George Karim, Quill Kipps, Jessica Lockwood, Holly Munro, Original Characters","Based on Return to Me, Female Friendship, Friends to Lovers, the skull is Lucy's grandpa, because why not?, mentions of illness, POV Anthony Lockwood, POV Lucy Carlyle, Anthony Lockwood Needs a Hug, Minor Flo Bones/George Cubbins | George Karim, everyone ships it, Original Character(s), Minor Original Character(s), Angst, Fluff and Angst, Angst with a Happy Ending, Happy Ending, Healing, Trauma","Lucy Carlyle is determined to live her life to the fullest after being given a second chance. However, she is constantly plagued by guilt knowing that someone died in order for her to live. Everything changes one night when she meets a man who seems as desperate for happiness as she is. Can the two heal each others broken hearts, or is the truth of Lucy's second chance destined to keep them apart?""Perhaps her heart was always meant to be with you.""",General Audiences,not a series,3,?,incomplete,2023-06-02,116.0,60.0,multichapter(updating),2023-04-03,2023-02-06,60.0,56.0,116.0,active,1,9,19,"16,443"
https://archiveofourown.org/works/44825602,"Ask me no questions, I will tell you no lies (Careful what you wish for)",barronsfever (historyofbellarke),2023-02-06,2023-03-06,2/2,English,"3,040",259,30,22,"2,653",No Archive Warnings Apply,Teen And Up Audiences,,"Truth or Dare, Well without the dare, Fluff, Alcohol, character study of sorts, Lockwood is a nerd, (AFFECTIONATE), they love each other your honor, Other Additional Tags to Be Added, Singing, Dancing, Queer Lockwood, Queer Lucy, You can can pry that from my cold dead hands, First Kiss, Love Confessions","It's New Years Eve and Lucy and Lockwood get locked in a wine cellar on a job. Drinking and truths ensue.Or, in which the author locks together two of her favorites and make them talk to each other. Alcohol helps.",Teen And Up Audiences,not a series,2,2,completed,2023-06-02,116.0,88.0,multichapter(complete),2023-06-01,2023-01-30,1.0,122.0,123.0,active,1,0,16,"3,040"
